hood.name,gte65,total,pct.gte65
Rolling Hills Estates,2375.7595400848877,9488.334052605054,0.25038742596047353
Roosevelt,145.3012818314572,702.988914499871,0.20669071564923497
Rosemead,8473.135511388158,52562.61732087507,0.16120079142297733
Rosewood,112.1031392446697,836.5204807283451,0.13401123083927757
Rosewood/East Gardena,160.96754702415754,1193.2828464614304,0.13489471293540495
Rosewood/West Rancho Dominguez,312.50918368111314,3083.5092151193107,0.10134854864347184
Rowland Heights,8761.014413850009,49400.42602041385,0.17734694049459565
San Clemente Island,15.448228333098713,146.21927747839945,0.10565110565110565
San Dimas,6257.414506704309,33573.60812203465,0.1863789701708442
San Fernando,2431.123401265581,24728.51204062857,0.09831256313648318
San Francisquito Canyon/Bouquet Canyon,157.13013680903524,1491.2913177230662,0.10536515229562572
San Gabriel,6656.461913517069,41127.99001358168,0.16184748905353527
San Jose Hills,2267.70490561987,20293.721022405618,0.11174416476486361
San Marino,2924.233990374123,13332.809014964454,0.21932617403369586
San Pasqual,352.486406381132,1921.9827059837164,0.18339728306801859
San Pedro,10494.286132039842,75974.46289297732,0.13812912566190552
Sand Canyon,25.691494695213997,121.93446591425618,0.21069920225246364
Santa Catalina Island,24.665772400342345,230.13448588497,0.10717981838094114
Santa Clarita,22594.216175283367,203765.33631707943,0.11088351229732464
Santa Fe Springs,3001.1904710223903,22829.777105952668,0.13145947317373746
Santa Monica,15342.282736454312,92086.03564565541,0.1666081358469052
Santa Monica Mountains,6091.323639474968,34354.84607007961,0.17730609611958167
Saugus,378.19718919948076,3097.754900954601,0.12208751217952586
Saugus/Canyon Country,76.99133508238992,369.4311298506753,0.20840510953559857
Shadow Hills,879.5820856069556,4176.575519019347,0.2105988701991626
Sherman Oaks,12810.793421999995,90977.49073683596,0.1408127803728601
Sierra Madre,2420.8273937467693,11019.608291783212,0.2196836157553679
Signal Hill,1245.1517789776344,11483.063689129087,0.10843376059617334
Silverlake,5236.966751941543,42947.17335345141,0.12193973067428147
South Antelope Valley,134.64996955845956,1067.688715834264,0.12611350814291186
South Carthay,2034.25905405861,9801.135936562314,0.20755339658844824
South Edwards,1.073972385179123,10.655683197679128,0.10078869324991199
South El Monte,2341.543777585787,21595.756768140105,0.10842610438362742
South Gate,8746.348763640915,94949.53989685951,0.09211575720263394
South Park,2088.886725403503,36964.833901056976,0.0565101071736122
South Pasadena,3591.89222464739,25772.64827427761,0.13936837947042788
South San Gabriel,2015.3875778324257,10539.914016450124,0.1912148025768444
South Whittier,6050.103177274168,55673.86500977285,0.10867043587169936
Southeast Antelope Valley,207.65017509800361,1551.0487117124812,0.1338772751171311
St Elmo Village,292.8453567735957,4038.8442852587277,0.07250721644368523
Stevenson Ranch,2181.2958045188534,21594.198030483883,0.10101304996090077
Studio City,3499.2671637700237,23683.43557082888,0.1477516702889215
Sun Valley,6243.254612283326,53422.06883851044,0.11686658244472073
Sun Village,288.84993448052717,2927.78938499968,0.09865803051286039
Sunland,3390.5494519524045,18570.114849080048,0.18258096298851756
Sunrise Village,82.06399259770355,502.79992731522685,0.16321401046316006
Sycamore Square,100.18535138220987,966.6857697597925,0.10363797059628228
Sylmar,8423.645929552045,78919.1270739094,0.10673769771506882
Tarzana,5254.060954791622,30045.26184883743,0.17487153153218143
Temple City,6902.4600678533725,37536.674809930184,0.18388576246576196
Temple-Beaudry,3600.133724737306,36383.784246161114,0.09894885315886731
Thai Town,1333.9490132593985,9128.652940364967,0.14612769506889223
Toluca Lake,1143.1005134535417,8848.37114140611,0.1291876770521506
Toluca Terrace,92.78272795313292,1031.9654676471353,0.08990875262975229
Toluca Woods,303.9535240192168,1826.9623010900964,0.16637098851895105
Torrance,24462.972022471815,146397.6321283412,0.16709950609738047
Tujunga,4002.7038364786963,26149.05039665726,0.15307262695055182
Twin Lakes/Oat Mountain,178.24391226769654,1929.4589598482808,0.09238025580067917
Universal City,4.578874689398909,41.623598843304514,0.11000669852302927
University Hills,430.92488953497696,4142.189980737795,0.10403310604749758
University Park,1732.9995640493098,25469.868467802567,0.06804116661379939
Val Verde,323.12963652542186,3604.6014613582356,0.08964365131330349
Valencia,43.389583874435665,926.0655192229262,0.04685368688691102
Valinda,2478.9874328654896,20479.872839942564,0.12104505981260975
Valley Glen,3347.3925176469347,27440.0982937286,0.12198908625673463
Valley Village,3615.6668152015336,24559.88941466146,0.14721836707632313
Van Nuys,8143.685644405125,92215.22395366429,0.08831172658103732
Venice,4239.479794746958,31600.357695167582,0.13415923438725097
Vermont Knolls,1848.9413358527595,16682.708412207798,0.11082980593845132
Vermont Square,789.0527695094229,8871.539489625255,0.08894203429203847
Vermont Vista,2636.584526237544,41919.56842511622,0.06289627077023598
Vernon,49.07894968735587,536.4691336773167,0.09148513233359032
Vernon Central,2850.2349036249066,50173.86201330578,0.05680716590779963
Victoria Park,913.560731849928,7937.1173025427215,0.1150998148354518
View Heights,594.9904464649101,3408.036753802547,0.1745845157922796
View Park/Windsor Hills,2517.707650780349,11728.64168473574,0.21466319105451265
Walnut,5661.555643783819,30456.105576942427,0.18589230423702116
Walnut Park,1855.3600427682804,16058.851283181839,0.11553504108425036
Watts,2447.700372048758,42831.878963599505,0.0571466961355799
Wellington Square,565.1065184744442,4551.530597638288,0.12415746886721324
West Adams,3614.9545550418484,28200.082194539216,0.12818950420441907
