csa.hood.name,mapla.region.slug,date,cases,population,case.rate.100k
Acton,antelope-valley,2020-03-27,0,7971,0
Acton,antelope-valley,2020-03-28,0,7971,0
Acton,antelope-valley,2020-03-29,0,7971,0
Acton,antelope-valley,2020-03-30,0,7971,0
Acton,antelope-valley,2020-03-31,0,7971,0
Acton,antelope-valley,2020-04-01,0,7971,0
Acton,antelope-valley,2020-04-02,0,7971,0
Acton,antelope-valley,2020-04-03,0,7971,0
Acton,antelope-valley,2020-04-04,0,7971,0
Acton,antelope-valley,2020-04-05,0,7971,0
Acton,antelope-valley,2020-04-06,0,7971,0
Acton,antelope-valley,2020-04-07,0,7971,0
Acton,antelope-valley,2020-04-08,0,7971,0
Acton,antelope-valley,2020-04-09,0,7971,0
Acton,antelope-valley,2020-04-10,5,7971,62.72738677706687
Acton,antelope-valley,2020-04-11,5,7971,62.72738677706687
Acton,antelope-valley,2020-04-12,5,7971,62.72738677706687
Acton,antelope-valley,2020-04-13,0,7971,0
Acton,antelope-valley,2020-04-14,0,7971,0
Acton,antelope-valley,2020-04-15,0,7971,0
Acton,antelope-valley,2020-04-16,0,7971,0
Acton,antelope-valley,2020-04-17,5,7971,62.72738677706687
Acton,antelope-valley,2020-04-18,5,7971,62.72738677706687
Acton,antelope-valley,2020-04-19,5,7971,62.72738677706687
Acton,antelope-valley,2020-04-20,6,7971,75.27286413248024
Acton,antelope-valley,2020-04-21,8,7971,100.363818843307
Acton,antelope-valley,2020-04-22,8,7971,100.363818843307
Acton,antelope-valley,2020-04-23,8,7971,100.363818843307
Acton,antelope-valley,2020-04-24,8,7971,100.363818843307
Acton,antelope-valley,2020-04-25,8,7971,100.363818843307
Acton,antelope-valley,2020-04-26,8,7971,100.363818843307
Acton,antelope-valley,2020-04-27,8,7971,100.363818843307
Acton,antelope-valley,2020-04-28,8,7971,100.363818843307
Acton,antelope-valley,2020-04-29,8,7971,100.363818843307
Acton,antelope-valley,2020-04-30,8,7971,100.363818843307
Acton,antelope-valley,2020-05-01,8,7971,100.363818843307
Acton,antelope-valley,2020-05-02,8,7971,100.363818843307
Acton,antelope-valley,2020-05-03,8,7971,100.363818843307
Acton,antelope-valley,2020-05-04,8,7971,100.363818843307
Acton,antelope-valley,2020-05-05,8,7971,100.363818843307
Acton,antelope-valley,2020-05-06,8,7971,100.363818843307
Acton,antelope-valley,2020-05-07,8,7971,100.363818843307
Acton,antelope-valley,2020-05-08,8,7971,100.363818843307
Acton,antelope-valley,2020-05-09,8,7971,100.363818843307
Acton,antelope-valley,2020-05-10,8,7971,100.363818843307
Acton,antelope-valley,2020-05-11,8,7971,100.363818843307
Acton,antelope-valley,2020-05-12,8,7971,100.363818843307
Acton,antelope-valley,2020-05-13,8,7971,100.363818843307
Acton,antelope-valley,2020-05-14,9,7971,112.90929619872036
Acton,antelope-valley,2020-05-15,9,7971,112.90929619872036
Acton,antelope-valley,2020-05-16,10,7971,125.45477355413374
Acton,antelope-valley,2020-05-17,10,7971,125.45477355413374
Acton,antelope-valley,2020-05-18,10,7971,125.45477355413374
Acton,antelope-valley,2020-05-19,10,7971,125.45477355413374
Acton,antelope-valley,2020-05-20,10,7971,125.45477355413374
Acton,antelope-valley,2020-05-21,10,7971,125.45477355413374
Acton,antelope-valley,2020-05-22,10,7971,125.45477355413374
Acton,antelope-valley,2020-05-23,11,7971,138.0002509095471
Acton,antelope-valley,2020-05-24,11,7971,138.0002509095471
Acton,antelope-valley,2020-05-25,11,7971,138.0002509095471
Acton,antelope-valley,2020-05-26,11,7971,138.0002509095471
Acton,antelope-valley,2020-05-27,11,7971,138.0002509095471
Acton,antelope-valley,2020-05-28,11,7971,138.0002509095471
Acton,antelope-valley,2020-05-29,11,7971,138.0002509095471
Acton,antelope-valley,2020-05-30,11,7971,138.0002509095471
Acton,antelope-valley,2020-05-31,11,7971,138.0002509095471
Acton,antelope-valley,2020-06-01,11,7971,138.0002509095471
Acton,antelope-valley,2020-06-02,11,7971,138.0002509095471
Acton,antelope-valley,2020-06-03,11,7971,138.0002509095471
Acton,antelope-valley,2020-06-04,11,7971,138.0002509095471
Acton,antelope-valley,2020-06-05,11,7971,138.0002509095471
Acton,antelope-valley,2020-06-06,13,7971,163.09120562037384
Acton,antelope-valley,2020-06-07,13,7971,163.09120562037384
Acton,antelope-valley,2020-06-08,13,7971,163.09120562037384
Acton,antelope-valley,2020-06-09,15,7971,188.1821603312006
Acton,antelope-valley,2020-06-10,16,7971,200.727637686614
Acton,antelope-valley,2020-06-11,16,7971,200.727637686614
Acton,antelope-valley,2020-06-12,16,7971,200.727637686614
Acton,antelope-valley,2020-06-13,16,7971,200.727637686614
Acton,antelope-valley,2020-06-14,19,7971,238.36406975285408
Acton,antelope-valley,2020-06-15,19,7971,238.36406975285408
Acton,antelope-valley,2020-06-16,17,7971,213.27311504202737
Acton,antelope-valley,2020-06-17,17,7971,213.27311504202737
Acton,antelope-valley,2020-06-18,18,7971,225.8185923974407
Acton,antelope-valley,2020-06-19,19,7971,238.36406975285408
Acton,antelope-valley,2020-06-20,19,7971,238.36406975285408
Acton,antelope-valley,2020-06-21,19,7971,238.36406975285408
Acton,antelope-valley,2020-06-22,19,7971,238.36406975285408
Acton,antelope-valley,2020-06-23,20,7971,250.90954710826747
Acton,antelope-valley,2020-06-24,20,7971,250.90954710826747
Acton,antelope-valley,2020-06-25,20,7971,250.90954710826747
Acton,antelope-valley,2020-06-26,20,7971,250.90954710826747
Acton,antelope-valley,2020-06-27,21,7971,263.45502446368084
Acton,antelope-valley,2020-06-28,21,7971,263.45502446368084
Acton,antelope-valley,2020-06-29,22,7971,276.0005018190942
Acton,antelope-valley,2020-06-30,24,7971,301.09145652992095
Acton,antelope-valley,2020-07-01,25,7971,313.6369338853343
Acton,antelope-valley,2020-07-02,25,7971,313.6369338853343
Acton,antelope-valley,2020-07-06,29,7971,363.81884330698784
Acton,antelope-valley,2020-07-07,29,7971,363.81884330698784
Acton,antelope-valley,2020-07-08,31,7971,388.9097980178146
Acton,antelope-valley,2020-07-09,33,7971,414.0007527286414
Acton,antelope-valley,2020-07-10,33,7971,414.0007527286414
Acton,antelope-valley,2020-07-11,34,7971,426.54623008405474
Acton,antelope-valley,2020-07-12,34,7971,426.54623008405474
Acton,antelope-valley,2020-07-13,34,7971,426.54623008405474
Adams-Normandie,south-la,2020-03-27,0,8202,0
Adams-Normandie,south-la,2020-03-28,0,8202,0
Adams-Normandie,south-la,2020-03-29,0,8202,0
Adams-Normandie,south-la,2020-03-30,0,8202,0
Adams-Normandie,south-la,2020-03-31,5,8202,60.960741282614
Adams-Normandie,south-la,2020-04-01,8,8202,97.53718605218239
Adams-Normandie,south-la,2020-04-02,8,8202,97.53718605218239
Adams-Normandie,south-la,2020-04-03,12,8202,146.3057790782736
Adams-Normandie,south-la,2020-04-04,11,8202,134.11363082175077
Adams-Normandie,south-la,2020-04-05,13,8202,158.4979273347964
Adams-Normandie,south-la,2020-04-06,13,8202,158.4979273347964
Adams-Normandie,south-la,2020-04-07,13,8202,158.4979273347964
Adams-Normandie,south-la,2020-04-08,15,8202,182.882223847842
Adams-Normandie,south-la,2020-04-09,15,8202,182.882223847842
Adams-Normandie,south-la,2020-04-10,15,8202,182.882223847842
Adams-Normandie,south-la,2020-04-11,15,8202,182.882223847842
Adams-Normandie,south-la,2020-04-12,15,8202,182.882223847842
Adams-Normandie,south-la,2020-04-13,15,8202,182.882223847842
Adams-Normandie,south-la,2020-04-14,16,8202,195.07437210436478
Adams-Normandie,south-la,2020-04-15,16,8202,195.07437210436478
Adams-Normandie,south-la,2020-04-16,16,8202,195.07437210436478
Adams-Normandie,south-la,2020-04-17,16,8202,195.07437210436478
Adams-Normandie,south-la,2020-04-18,16,8202,195.07437210436478
Adams-Normandie,south-la,2020-04-19,16,8202,195.07437210436478
Adams-Normandie,south-la,2020-04-20,16,8202,195.07437210436478
Adams-Normandie,south-la,2020-04-21,17,8202,207.2665203608876
Adams-Normandie,south-la,2020-04-22,19,8202,231.6508168739332
Adams-Normandie,south-la,2020-04-23,20,8202,243.842965130456
Adams-Normandie,south-la,2020-04-24,22,8202,268.22726164350155
Adams-Normandie,south-la,2020-04-25,22,8202,268.22726164350155
Adams-Normandie,south-la,2020-04-26,24,8202,292.6115581565472
Adams-Normandie,south-la,2020-04-27,24,8202,292.6115581565472
Adams-Normandie,south-la,2020-04-28,26,8202,316.9958546695928
Adams-Normandie,south-la,2020-04-29,26,8202,316.9958546695928
Adams-Normandie,south-la,2020-04-30,26,8202,316.9958546695928
Adams-Normandie,south-la,2020-05-01,27,8202,329.1880029261156
Adams-Normandie,south-la,2020-05-02,29,8202,353.57229943916116
Adams-Normandie,south-la,2020-05-03,29,8202,353.57229943916116
Adams-Normandie,south-la,2020-05-04,29,8202,353.57229943916116
Adams-Normandie,south-la,2020-05-05,31,8202,377.9565959522068
Adams-Normandie,south-la,2020-05-06,31,8202,377.9565959522068
Adams-Normandie,south-la,2020-05-07,32,8202,390.14874420872957
Adams-Normandie,south-la,2020-05-08,32,8202,390.14874420872957
Adams-Normandie,south-la,2020-05-09,32,8202,390.14874420872957
Adams-Normandie,south-la,2020-05-10,32,8202,390.14874420872957
Adams-Normandie,south-la,2020-05-11,33,8202,402.3408924652524
Adams-Normandie,south-la,2020-05-12,33,8202,402.3408924652524
Adams-Normandie,south-la,2020-05-13,33,8202,402.3408924652524
Adams-Normandie,south-la,2020-05-14,33,8202,402.3408924652524
Adams-Normandie,south-la,2020-05-15,33,8202,402.3408924652524
Adams-Normandie,south-la,2020-05-16,35,8202,426.725188978298
Adams-Normandie,south-la,2020-05-17,37,8202,451.10948549134355
Adams-Normandie,south-la,2020-05-18,37,8202,451.10948549134355
Adams-Normandie,south-la,2020-05-19,37,8202,451.10948549134355
Adams-Normandie,south-la,2020-05-20,37,8202,451.10948549134355
Adams-Normandie,south-la,2020-05-21,40,8202,487.685930260912
Adams-Normandie,south-la,2020-05-22,41,8202,499.8780785174348
Adams-Normandie,south-la,2020-05-23,42,8202,512.0702267739575
Adams-Normandie,south-la,2020-05-24,43,8202,524.2623750304804
Adams-Normandie,south-la,2020-05-25,44,8202,536.4545232870031
Adams-Normandie,south-la,2020-05-26,48,8202,585.2231163130944
Adams-Normandie,south-la,2020-05-27,50,8202,609.6074128261399
Adams-Normandie,south-la,2020-05-28,51,8202,621.7995610826628
Adams-Normandie,south-la,2020-05-29,51,8202,621.7995610826628
Adams-Normandie,south-la,2020-05-30,53,8202,646.1838575957083
Adams-Normandie,south-la,2020-05-31,55,8202,670.568154108754
Adams-Normandie,south-la,2020-06-01,55,8202,670.568154108754
Adams-Normandie,south-la,2020-06-02,56,8202,682.7603023652767
Adams-Normandie,south-la,2020-06-03,56,8202,682.7603023652767
Adams-Normandie,south-la,2020-06-04,56,8202,682.7603023652767
Adams-Normandie,south-la,2020-06-05,56,8202,682.7603023652767
Adams-Normandie,south-la,2020-06-06,58,8202,707.1445988783223
Adams-Normandie,south-la,2020-06-07,59,8202,719.3367471348452
Adams-Normandie,south-la,2020-06-08,59,8202,719.3367471348452
Adams-Normandie,south-la,2020-06-09,60,8202,731.528895391368
Adams-Normandie,south-la,2020-06-10,60,8202,731.528895391368
Adams-Normandie,south-la,2020-06-11,65,8202,792.489636673982
Adams-Normandie,south-la,2020-06-12,68,8202,829.0660814435504
Adams-Normandie,south-la,2020-06-13,69,8202,841.2582297000731
Adams-Normandie,south-la,2020-06-14,71,8202,865.6425262131187
Adams-Normandie,south-la,2020-06-15,72,8202,877.8346744696415
Adams-Normandie,south-la,2020-06-16,73,8202,890.0268227261643
Adams-Normandie,south-la,2020-06-17,80,8202,975.371860521824
Adams-Normandie,south-la,2020-06-18,81,8202,987.5640087783468
Adams-Normandie,south-la,2020-06-19,82,8202,999.7561570348696
Adams-Normandie,south-la,2020-06-20,82,8202,999.7561570348696
Adams-Normandie,south-la,2020-06-21,87,8202,1060.7168983174836
Adams-Normandie,south-la,2020-06-22,90,8202,1097.2933430870519
Adams-Normandie,south-la,2020-06-23,91,8202,1109.4854913435747
Adams-Normandie,south-la,2020-06-24,92,8202,1121.6776396000976
Adams-Normandie,south-la,2020-06-25,93,8202,1133.8697878566204
Adams-Normandie,south-la,2020-06-26,94,8202,1146.0619361131432
Adams-Normandie,south-la,2020-06-27,94,8202,1146.0619361131432
Adams-Normandie,south-la,2020-06-28,95,8202,1158.254084369666
Adams-Normandie,south-la,2020-06-29,96,8202,1170.4462326261887
Adams-Normandie,south-la,2020-06-30,101,8202,1231.4069739088027
Adams-Normandie,south-la,2020-07-01,103,8202,1255.7912704218484
Adams-Normandie,south-la,2020-07-02,105,8202,1280.1755669348938
Adams-Normandie,south-la,2020-07-06,112,8202,1365.5206047305535
Adams-Normandie,south-la,2020-07-07,116,8202,1414.2891977566446
Adams-Normandie,south-la,2020-07-08,118,8202,1438.6734942696903
Adams-Normandie,south-la,2020-07-09,122,8202,1487.4420872957814
Adams-Normandie,south-la,2020-07-10,123,8202,1499.6342355523043
Adams-Normandie,south-la,2020-07-11,126,8202,1536.2106803218726
Adams-Normandie,south-la,2020-07-12,127,8202,1548.4028285783957
Adams-Normandie,south-la,2020-07-13,130,8202,1584.979273347964
Agoura Hills,santa-monica-mountains,2020-03-27,6,20883,28.73150409423933
Agoura Hills,santa-monica-mountains,2020-03-28,9,20883,43.097256141359
Agoura Hills,santa-monica-mountains,2020-03-29,9,20883,43.097256141359
Agoura Hills,santa-monica-mountains,2020-03-30,9,20883,43.097256141359
Agoura Hills,santa-monica-mountains,2020-03-31,11,20883,52.674424172772106
Agoura Hills,santa-monica-mountains,2020-04-01,10,20883,47.88584015706556
Agoura Hills,santa-monica-mountains,2020-04-02,14,20883,67.04017621989178
Agoura Hills,santa-monica-mountains,2020-04-03,16,20883,76.61734425130489
Agoura Hills,santa-monica-mountains,2020-04-04,17,20883,81.40592826701145
Agoura Hills,santa-monica-mountains,2020-04-05,18,20883,86.194512282718
Agoura Hills,santa-monica-mountains,2020-04-06,18,20883,86.194512282718
Agoura Hills,santa-monica-mountains,2020-04-07,19,20883,90.98309629842456
Agoura Hills,santa-monica-mountains,2020-04-08,19,20883,90.98309629842456
Agoura Hills,santa-monica-mountains,2020-04-09,19,20883,90.98309629842456
Agoura Hills,santa-monica-mountains,2020-04-10,20,20883,95.77168031413112
Agoura Hills,santa-monica-mountains,2020-04-11,20,20883,95.77168031413112
Agoura Hills,santa-monica-mountains,2020-04-12,20,20883,95.77168031413112
Agoura Hills,santa-monica-mountains,2020-04-13,20,20883,95.77168031413112
Agoura Hills,santa-monica-mountains,2020-04-14,21,20883,100.56026432983765
Agoura Hills,santa-monica-mountains,2020-04-15,21,20883,100.56026432983765
Agoura Hills,santa-monica-mountains,2020-04-16,22,20883,105.34884834554421
Agoura Hills,santa-monica-mountains,2020-04-17,22,20883,105.34884834554421
Agoura Hills,santa-monica-mountains,2020-04-18,24,20883,114.92601637695732
Agoura Hills,santa-monica-mountains,2020-04-19,24,20883,114.92601637695732
Agoura Hills,santa-monica-mountains,2020-04-20,26,20883,124.50318440837043
Agoura Hills,santa-monica-mountains,2020-04-21,29,20883,138.86893645549011
Agoura Hills,santa-monica-mountains,2020-04-22,29,20883,138.86893645549011
Agoura Hills,santa-monica-mountains,2020-04-23,29,20883,138.86893645549011
Agoura Hills,santa-monica-mountains,2020-04-24,29,20883,138.86893645549011
Agoura Hills,santa-monica-mountains,2020-04-25,29,20883,138.86893645549011
Agoura Hills,santa-monica-mountains,2020-04-26,30,20883,143.65752047119665
Agoura Hills,santa-monica-mountains,2020-04-27,30,20883,143.65752047119665
Agoura Hills,santa-monica-mountains,2020-04-28,30,20883,143.65752047119665
Agoura Hills,santa-monica-mountains,2020-04-29,31,20883,148.4461044869032
Agoura Hills,santa-monica-mountains,2020-04-30,31,20883,148.4461044869032
Agoura Hills,santa-monica-mountains,2020-05-01,31,20883,148.4461044869032
Agoura Hills,santa-monica-mountains,2020-05-02,31,20883,148.4461044869032
Agoura Hills,santa-monica-mountains,2020-05-03,31,20883,148.4461044869032
Agoura Hills,santa-monica-mountains,2020-05-04,31,20883,148.4461044869032
Agoura Hills,santa-monica-mountains,2020-05-05,31,20883,148.4461044869032
Agoura Hills,santa-monica-mountains,2020-05-06,31,20883,148.4461044869032
Agoura Hills,santa-monica-mountains,2020-05-07,31,20883,148.4461044869032
Agoura Hills,santa-monica-mountains,2020-05-08,31,20883,148.4461044869032
Agoura Hills,santa-monica-mountains,2020-05-09,31,20883,148.4461044869032
Agoura Hills,santa-monica-mountains,2020-05-10,31,20883,148.4461044869032
Agoura Hills,santa-monica-mountains,2020-05-11,31,20883,148.4461044869032
Agoura Hills,santa-monica-mountains,2020-05-12,32,20883,153.23468850260977
Agoura Hills,santa-monica-mountains,2020-05-13,32,20883,153.23468850260977
Agoura Hills,santa-monica-mountains,2020-05-14,33,20883,158.02327251831633
Agoura Hills,santa-monica-mountains,2020-05-15,33,20883,158.02327251831633
Agoura Hills,santa-monica-mountains,2020-05-16,33,20883,158.02327251831633
Agoura Hills,santa-monica-mountains,2020-05-17,33,20883,158.02327251831633
Agoura Hills,santa-monica-mountains,2020-05-18,33,20883,158.02327251831633
Agoura Hills,santa-monica-mountains,2020-05-19,33,20883,158.02327251831633
Agoura Hills,santa-monica-mountains,2020-05-20,33,20883,158.02327251831633
Agoura Hills,santa-monica-mountains,2020-05-21,33,20883,158.02327251831633
Agoura Hills,santa-monica-mountains,2020-05-22,33,20883,158.02327251831633
Agoura Hills,santa-monica-mountains,2020-05-23,33,20883,158.02327251831633
Agoura Hills,santa-monica-mountains,2020-05-24,33,20883,158.02327251831633
Agoura Hills,santa-monica-mountains,2020-05-25,35,20883,167.60044054972946
Agoura Hills,santa-monica-mountains,2020-05-26,35,20883,167.60044054972946
Agoura Hills,santa-monica-mountains,2020-05-27,35,20883,167.60044054972946
Agoura Hills,santa-monica-mountains,2020-05-28,35,20883,167.60044054972946
Agoura Hills,santa-monica-mountains,2020-05-29,35,20883,167.60044054972946
Agoura Hills,santa-monica-mountains,2020-05-30,35,20883,167.60044054972946
Agoura Hills,santa-monica-mountains,2020-05-31,35,20883,167.60044054972946
Agoura Hills,santa-monica-mountains,2020-06-01,35,20883,167.60044054972946
Agoura Hills,santa-monica-mountains,2020-06-02,35,20883,167.60044054972946
Agoura Hills,santa-monica-mountains,2020-06-03,35,20883,167.60044054972946
Agoura Hills,santa-monica-mountains,2020-06-04,35,20883,167.60044054972946
Agoura Hills,santa-monica-mountains,2020-06-05,35,20883,167.60044054972946
Agoura Hills,santa-monica-mountains,2020-06-06,35,20883,167.60044054972946
Agoura Hills,santa-monica-mountains,2020-06-07,35,20883,167.60044054972946
Agoura Hills,santa-monica-mountains,2020-06-08,35,20883,167.60044054972946
Agoura Hills,santa-monica-mountains,2020-06-09,36,20883,172.389024565436
Agoura Hills,santa-monica-mountains,2020-06-10,36,20883,172.389024565436
Agoura Hills,santa-monica-mountains,2020-06-11,36,20883,172.389024565436
Agoura Hills,santa-monica-mountains,2020-06-12,37,20883,177.17760858114255
Agoura Hills,santa-monica-mountains,2020-06-13,38,20883,181.9661925968491
Agoura Hills,santa-monica-mountains,2020-06-14,38,20883,181.9661925968491
Agoura Hills,santa-monica-mountains,2020-06-15,38,20883,181.9661925968491
Agoura Hills,santa-monica-mountains,2020-06-16,39,20883,186.75477661255567
Agoura Hills,santa-monica-mountains,2020-06-17,39,20883,186.75477661255567
Agoura Hills,santa-monica-mountains,2020-06-18,43,20883,205.90911267538186
Agoura Hills,santa-monica-mountains,2020-06-19,43,20883,205.90911267538186
Agoura Hills,santa-monica-mountains,2020-06-20,45,20883,215.486280706795
Agoura Hills,santa-monica-mountains,2020-06-21,47,20883,225.06344873820808
Agoura Hills,santa-monica-mountains,2020-06-22,47,20883,225.06344873820808
Agoura Hills,santa-monica-mountains,2020-06-23,48,20883,229.85203275391464
Agoura Hills,santa-monica-mountains,2020-06-24,49,20883,234.6406167696212
Agoura Hills,santa-monica-mountains,2020-06-25,50,20883,239.42920078532777
Agoura Hills,santa-monica-mountains,2020-06-26,50,20883,239.42920078532777
Agoura Hills,santa-monica-mountains,2020-06-27,51,20883,244.21778480103433
Agoura Hills,santa-monica-mountains,2020-06-28,52,20883,249.00636881674086
Agoura Hills,santa-monica-mountains,2020-06-29,54,20883,258.583536848154
Agoura Hills,santa-monica-mountains,2020-06-30,58,20883,277.73787291098023
Agoura Hills,santa-monica-mountains,2020-07-01,61,20883,292.1036249580999
Agoura Hills,santa-monica-mountains,2020-07-02,62,20883,296.8922089738064
Agoura Hills,santa-monica-mountains,2020-07-06,65,20883,311.2579610209261
Agoura Hills,santa-monica-mountains,2020-07-07,68,20883,325.6237130680458
Agoura Hills,santa-monica-mountains,2020-07-08,69,20883,330.4122970837523
Agoura Hills,santa-monica-mountains,2020-07-09,69,20883,330.4122970837523
Agoura Hills,santa-monica-mountains,2020-07-10,73,20883,349.56663314657857
Agoura Hills,santa-monica-mountains,2020-07-11,73,20883,349.56663314657857
Agoura Hills,santa-monica-mountains,2020-07-12,74,20883,354.3552171622851
Agoura Hills,santa-monica-mountains,2020-07-13,76,20883,363.9323851936982
Agua Dulce,northwest-county,2020-03-27,0,4158,0
Agua Dulce,northwest-county,2020-03-28,0,4158,0
Agua Dulce,northwest-county,2020-03-29,0,4158,0
Agua Dulce,northwest-county,2020-03-30,0,4158,0
Agua Dulce,northwest-county,2020-03-31,0,4158,0
Agua Dulce,northwest-county,2020-04-01,0,4158,0
Agua Dulce,northwest-county,2020-04-02,0,4158,0
Agua Dulce,northwest-county,2020-04-03,0,4158,0
Agua Dulce,northwest-county,2020-04-04,0,4158,0
Agua Dulce,northwest-county,2020-04-05,0,4158,0
Agua Dulce,northwest-county,2020-04-06,0,4158,0
Agua Dulce,northwest-county,2020-04-07,0,4158,0
Agua Dulce,northwest-county,2020-04-08,0,4158,0
Agua Dulce,northwest-county,2020-04-09,0,4158,0
Agua Dulce,northwest-county,2020-04-10,0,4158,0
Agua Dulce,northwest-county,2020-04-11,0,4158,0
Agua Dulce,northwest-county,2020-04-12,0,4158,0
Agua Dulce,northwest-county,2020-04-13,0,4158,0
Agua Dulce,northwest-county,2020-04-14,0,4158,0
Agua Dulce,northwest-county,2020-04-15,0,4158,0
Agua Dulce,northwest-county,2020-04-16,0,4158,0
Agua Dulce,northwest-county,2020-04-17,0,4158,0
Agua Dulce,northwest-county,2020-04-18,0,4158,0
Agua Dulce,northwest-county,2020-04-19,0,4158,0
Agua Dulce,northwest-county,2020-04-20,0,4158,0
Agua Dulce,northwest-county,2020-04-21,0,4158,0
Agua Dulce,northwest-county,2020-04-22,0,4158,0
Agua Dulce,northwest-county,2020-04-23,0,4158,0
Agua Dulce,northwest-county,2020-04-24,0,4158,0
Agua Dulce,northwest-county,2020-04-25,1,4158,24.05002405002405
Agua Dulce,northwest-county,2020-04-26,1,4158,24.05002405002405
Agua Dulce,northwest-county,2020-04-27,1,4158,24.05002405002405
Agua Dulce,northwest-county,2020-04-28,1,4158,24.05002405002405
Agua Dulce,northwest-county,2020-04-29,1,4158,24.05002405002405
Agua Dulce,northwest-county,2020-04-30,1,4158,24.05002405002405
Agua Dulce,northwest-county,2020-05-01,1,4158,24.05002405002405
Agua Dulce,northwest-county,2020-05-02,1,4158,24.05002405002405
Agua Dulce,northwest-county,2020-05-03,1,4158,24.05002405002405
Agua Dulce,northwest-county,2020-05-04,1,4158,24.05002405002405
Agua Dulce,northwest-county,2020-05-05,1,4158,24.05002405002405
Agua Dulce,northwest-county,2020-05-06,1,4158,24.05002405002405
Agua Dulce,northwest-county,2020-05-07,2,4158,48.1000481000481
Agua Dulce,northwest-county,2020-05-08,2,4158,48.1000481000481
Agua Dulce,northwest-county,2020-05-09,2,4158,48.1000481000481
Agua Dulce,northwest-county,2020-05-10,2,4158,48.1000481000481
Agua Dulce,northwest-county,2020-05-11,3,4158,72.15007215007215
Agua Dulce,northwest-county,2020-05-12,3,4158,72.15007215007215
Agua Dulce,northwest-county,2020-05-13,3,4158,72.15007215007215
Agua Dulce,northwest-county,2020-05-14,3,4158,72.15007215007215
Agua Dulce,northwest-county,2020-05-15,3,4158,72.15007215007215
Agua Dulce,northwest-county,2020-05-16,4,4158,96.2000962000962
Agua Dulce,northwest-county,2020-05-17,4,4158,96.2000962000962
Agua Dulce,northwest-county,2020-05-18,4,4158,96.2000962000962
Agua Dulce,northwest-county,2020-05-19,4,4158,96.2000962000962
Agua Dulce,northwest-county,2020-05-20,4,4158,96.2000962000962
Agua Dulce,northwest-county,2020-05-21,6,4158,144.3001443001443
Agua Dulce,northwest-county,2020-05-22,6,4158,144.3001443001443
Agua Dulce,northwest-county,2020-05-23,6,4158,144.3001443001443
Agua Dulce,northwest-county,2020-05-24,6,4158,144.3001443001443
Agua Dulce,northwest-county,2020-05-25,6,4158,144.3001443001443
Agua Dulce,northwest-county,2020-05-26,7,4158,168.35016835016833
Agua Dulce,northwest-county,2020-05-27,7,4158,168.35016835016833
Agua Dulce,northwest-county,2020-05-28,8,4158,192.4001924001924
Agua Dulce,northwest-county,2020-05-29,8,4158,192.4001924001924
Agua Dulce,northwest-county,2020-05-30,9,4158,216.45021645021646
Agua Dulce,northwest-county,2020-05-31,9,4158,216.45021645021646
Agua Dulce,northwest-county,2020-06-01,9,4158,216.45021645021646
Agua Dulce,northwest-county,2020-06-02,9,4158,216.45021645021646
Agua Dulce,northwest-county,2020-06-03,9,4158,216.45021645021646
Agua Dulce,northwest-county,2020-06-04,9,4158,216.45021645021646
Agua Dulce,northwest-county,2020-06-05,10,4158,240.50024050024052
Agua Dulce,northwest-county,2020-06-06,10,4158,240.50024050024052
Agua Dulce,northwest-county,2020-06-07,10,4158,240.50024050024052
Agua Dulce,northwest-county,2020-06-08,10,4158,240.50024050024052
Agua Dulce,northwest-county,2020-06-09,10,4158,240.50024050024052
Agua Dulce,northwest-county,2020-06-10,10,4158,240.50024050024052
Agua Dulce,northwest-county,2020-06-11,9,4158,216.45021645021646
Agua Dulce,northwest-county,2020-06-12,9,4158,216.45021645021646
Agua Dulce,northwest-county,2020-06-13,9,4158,216.45021645021646
Agua Dulce,northwest-county,2020-06-14,9,4158,216.45021645021646
Agua Dulce,northwest-county,2020-06-15,9,4158,216.45021645021646
Agua Dulce,northwest-county,2020-06-16,9,4158,216.45021645021646
Agua Dulce,northwest-county,2020-06-17,9,4158,216.45021645021646
Agua Dulce,northwest-county,2020-06-18,9,4158,216.45021645021646
Agua Dulce,northwest-county,2020-06-19,9,4158,216.45021645021646
Agua Dulce,northwest-county,2020-06-20,9,4158,216.45021645021646
Agua Dulce,northwest-county,2020-06-21,9,4158,216.45021645021646
Agua Dulce,northwest-county,2020-06-22,10,4158,240.50024050024052
Agua Dulce,northwest-county,2020-06-23,11,4158,264.55026455026456
Agua Dulce,northwest-county,2020-06-24,11,4158,264.55026455026456
Agua Dulce,northwest-county,2020-06-25,11,4158,264.55026455026456
Agua Dulce,northwest-county,2020-06-26,12,4158,288.6002886002886
Agua Dulce,northwest-county,2020-06-27,13,4158,312.6503126503127
Agua Dulce,northwest-county,2020-06-28,13,4158,312.6503126503127
Agua Dulce,northwest-county,2020-06-29,13,4158,312.6503126503127
Agua Dulce,northwest-county,2020-06-30,13,4158,312.6503126503127
Agua Dulce,northwest-county,2020-07-01,13,4158,312.6503126503127
Agua Dulce,northwest-county,2020-07-02,14,4158,336.70033670033666
Agua Dulce,northwest-county,2020-07-06,14,4158,336.70033670033666
Agua Dulce,northwest-county,2020-07-07,15,4158,360.75036075036076
Agua Dulce,northwest-county,2020-07-08,16,4158,384.8003848003848
Agua Dulce,northwest-county,2020-07-09,16,4158,384.8003848003848
