mapla.region.slug,date,cases,population,rate.cases,new.cases,new.cases.14day,new.cases.14dayavg,rate.new.cases.14dayavg
angeles-forest,2020-04-12,4,1412,283.28611898017,,,,
angeles-forest,2020-04-13,4,1412,283.28611898017,0,,,
angeles-forest,2020-04-14,4,1412,283.28611898017,0,,,
angeles-forest,2020-04-15,4,1412,283.28611898017,0,,,
angeles-forest,2020-04-16,8,2657,301.09145652992095,4,,,
angeles-forest,2020-04-17,8,2657,301.09145652992095,0,,,
angeles-forest,2020-04-18,8,2657,301.09145652992095,0,,,
angeles-forest,2020-04-19,8,2657,301.09145652992095,0,,,
angeles-forest,2020-04-20,8,2657,301.09145652992095,0,,,
angeles-forest,2020-04-21,8,2657,301.09145652992095,0,,,
angeles-forest,2020-04-22,8,2657,301.09145652992095,0,,,
angeles-forest,2020-04-23,8,2657,301.09145652992095,0,,,
angeles-forest,2020-04-24,8,2657,301.09145652992095,0,,,
angeles-forest,2020-04-25,2,2657,75.27286413248024,-6,,,
angeles-forest,2020-04-26,2,2657,75.27286413248024,0,-2,-0.14285714285714285,-5.376633152320017
angeles-forest,2020-04-27,2,2657,75.27286413248024,0,-2,-0.14285714285714285,-5.376633152320017
angeles-forest,2020-04-28,2,2657,75.27286413248024,0,-2,-0.14285714285714285,-5.376633152320017
angeles-forest,2020-04-29,2,2657,75.27286413248024,0,-2,-0.14285714285714285,-5.376633152320017
angeles-forest,2020-04-30,2,2657,75.27286413248024,0,-6,-0.42857142857142855,-16.12989945696005
angeles-forest,2020-05-01,2,2657,75.27286413248024,0,-6,-0.42857142857142855,-16.12989945696005
angeles-forest,2020-05-02,2,2657,75.27286413248024,0,-6,-0.42857142857142855,-16.12989945696005
angeles-forest,2020-05-03,2,2657,75.27286413248024,0,-6,-0.42857142857142855,-16.12989945696005
angeles-forest,2020-05-04,2,2657,75.27286413248024,0,-6,-0.42857142857142855,-16.12989945696005
angeles-forest,2020-05-05,1,1412,70.8215297450425,-1,-7,-0.5,-35.41076487252125
angeles-forest,2020-05-06,1,1412,70.8215297450425,0,-7,-0.5,-35.41076487252125
angeles-forest,2020-05-07,1,1412,70.8215297450425,0,-7,-0.5,-35.41076487252125
angeles-forest,2020-05-08,1,1412,70.8215297450425,0,-7,-0.5,-35.41076487252125
angeles-forest,2020-05-09,1,1412,70.8215297450425,0,-1,-0.07142857142857142,-5.058680696074464
angeles-forest,2020-05-10,1,1412,70.8215297450425,0,-1,-0.07142857142857142,-5.058680696074464
angeles-forest,2020-05-11,2,1412,141.643059490085,1,0,0,0
angeles-forest,2020-05-12,2,1412,141.643059490085,0,0,0,0
angeles-forest,2020-05-13,2,1412,141.643059490085,0,0,0,0
angeles-forest,2020-05-14,4,1412,283.28611898017,2,2,0.14285714285714285,10.117361392148927
angeles-forest,2020-05-15,4,1412,283.28611898017,0,2,0.14285714285714285,10.117361392148927
angeles-forest,2020-05-16,4,1412,283.28611898017,0,2,0.14285714285714285,10.117361392148927
angeles-forest,2020-05-17,4,1412,283.28611898017,0,2,0.14285714285714285,10.117361392148927
angeles-forest,2020-05-18,4,1412,283.28611898017,0,2,0.14285714285714285,10.117361392148927
angeles-forest,2020-05-19,4,1412,283.28611898017,0,3,0.21428571428571427,15.17604208822339
angeles-forest,2020-05-20,4,1412,283.28611898017,0,3,0.21428571428571427,15.17604208822339
angeles-forest,2020-05-21,5,1412,354.10764872521247,1,4,0.2857142857142857,20.234722784297855
angeles-forest,2020-05-22,5,1412,354.10764872521247,0,4,0.2857142857142857,20.234722784297855
angeles-forest,2020-05-23,5,1412,354.10764872521247,0,4,0.2857142857142857,20.234722784297855
angeles-forest,2020-05-24,5,1412,354.10764872521247,0,4,0.2857142857142857,20.234722784297855
angeles-forest,2020-05-25,6,1412,424.929178470255,1,4,0.2857142857142857,20.234722784297855
angeles-forest,2020-05-26,7,1412,495.75070821529744,1,5,0.35714285714285715,25.29340348037232
angeles-forest,2020-05-27,7,1412,495.75070821529744,0,5,0.35714285714285715,25.29340348037232
angeles-forest,2020-05-28,8,2657,301.09145652992095,1,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-05-29,8,2657,301.09145652992095,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-05-30,9,2657,338.7278885961611,1,5,0.35714285714285715,13.441582880800043
angeles-forest,2020-05-31,9,2657,338.7278885961611,0,5,0.35714285714285715,13.441582880800043
angeles-forest,2020-06-01,9,2657,338.7278885961611,0,5,0.35714285714285715,13.441582880800043
angeles-forest,2020-06-02,9,2657,338.7278885961611,0,5,0.35714285714285715,13.441582880800043
angeles-forest,2020-06-03,9,2657,338.7278885961611,0,5,0.35714285714285715,13.441582880800043
angeles-forest,2020-06-04,10,2657,376.3643206624012,1,5,0.35714285714285715,13.441582880800043
angeles-forest,2020-06-05,10,2657,376.3643206624012,0,5,0.35714285714285715,13.441582880800043
angeles-forest,2020-06-06,10,2657,376.3643206624012,0,5,0.35714285714285715,13.441582880800043
angeles-forest,2020-06-07,10,2657,376.3643206624012,0,5,0.35714285714285715,13.441582880800043
angeles-forest,2020-06-08,10,2657,376.3643206624012,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-06-09,10,2657,376.3643206624012,0,3,0.21428571428571427,8.064949728480025
angeles-forest,2020-06-10,10,2657,376.3643206624012,0,3,0.21428571428571427,8.064949728480025
angeles-forest,2020-06-11,10,2657,376.3643206624012,0,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-06-12,10,2657,376.3643206624012,0,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-06-13,11,2657,414.0007527286414,1,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-06-14,11,2657,414.0007527286414,0,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-06-15,11,2657,414.0007527286414,0,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-06-16,11,2657,414.0007527286414,0,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-06-17,11,2657,414.0007527286414,0,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-06-18,11,2657,414.0007527286414,0,1,0.07142857142857142,2.6883165761600085
angeles-forest,2020-06-19,12,2657,451.6371847948814,1,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-06-20,12,2657,451.6371847948814,0,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-06-21,12,2657,451.6371847948814,0,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-06-22,12,2657,451.6371847948814,0,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-06-23,12,2657,451.6371847948814,0,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-06-24,12,2657,451.6371847948814,0,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-06-25,12,2657,451.6371847948814,0,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-06-26,12,2657,451.6371847948814,0,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-06-27,12,2657,451.6371847948814,0,1,0.07142857142857142,2.6883165761600085
angeles-forest,2020-06-28,12,2657,451.6371847948814,0,1,0.07142857142857142,2.6883165761600085
angeles-forest,2020-06-29,13,2657,489.2736168611215,1,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-06-30,13,2657,489.2736168611215,0,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-07-01,13,2657,489.2736168611215,0,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-07-02,14,2657,526.9100489273617,1,3,0.21428571428571427,8.064949728480025
angeles-forest,2020-07-06,15,2657,564.5464809936018,1,3,0.21428571428571427,8.064949728480025
angeles-forest,2020-07-07,16,2657,602.1829130598419,1,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-07-08,16,2657,602.1829130598419,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-07-09,16,2657,602.1829130598419,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-07-10,16,2657,602.1829130598419,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-07-11,16,2657,602.1829130598419,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-07-12,16,2657,602.1829130598419,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-07-13,17,2657,639.819345126082,1,5,0.35714285714285715,13.441582880800043
angeles-forest,2020-07-14,19,2657,715.0922092585623,2,7,0.5,18.81821603312006
angeles-forest,2020-07-15,19,2657,715.0922092585623,0,7,0.5,18.81821603312006
angeles-forest,2020-07-16,20,2657,752.7286413248024,1,7,0.5,18.81821603312006
angeles-forest,2020-07-17,20,2657,752.7286413248024,0,7,0.5,18.81821603312006
angeles-forest,2020-07-18,20,2657,752.7286413248024,0,7,0.5,18.81821603312006
angeles-forest,2020-07-19,20,2657,752.7286413248024,0,6,0.42857142857142855,16.12989945696005
angeles-forest,2020-07-20,20,2657,752.7286413248024,0,5,0.35714285714285715,13.441582880800043
angeles-forest,2020-07-21,21,2657,790.3650733910425,1,5,0.35714285714285715,13.441582880800043
angeles-forest,2020-07-22,22,2657,828.0015054572827,1,6,0.42857142857142855,16.12989945696005
angeles-forest,2020-07-23,23,2657,865.6379375235227,1,7,0.5,18.81821603312006
angeles-forest,2020-07-24,23,2657,865.6379375235227,0,7,0.5,18.81821603312006
angeles-forest,2020-07-25,23,2657,865.6379375235227,0,7,0.5,18.81821603312006
angeles-forest,2020-07-26,23,2657,865.6379375235227,0,7,0.5,18.81821603312006
angeles-forest,2020-07-27,25,2657,940.9108016560031,2,8,0.5714285714285714,21.506532609280068
angeles-forest,2020-07-28,25,2657,940.9108016560031,0,6,0.42857142857142855,16.12989945696005
angeles-forest,2020-07-29,27,2657,1016.1836657884833,2,8,0.5714285714285714,21.506532609280068
angeles-forest,2020-07-30,28,2657,1053.8200978547234,1,8,0.5714285714285714,21.506532609280068
angeles-forest,2020-07-31,32,2657,1204.3658261196838,4,12,0.8571428571428571,32.2597989139201
angeles-forest,2020-08-01,34,2657,1279.638690252164,2,14,1,37.63643206624012
angeles-forest,2020-08-02,34,2657,1279.638690252164,0,14,1,37.63643206624012
angeles-forest,2020-08-03,35,2657,1317.2751223184043,1,15,1.0714285714285714,40.324748642400124
angeles-forest,2020-08-04,36,2657,1354.9115543846444,1,15,1.0714285714285714,40.324748642400124
angeles-forest,2020-08-05,37,2657,1392.5479864508843,1,15,1.0714285714285714,40.324748642400124
angeles-forest,2020-08-06,38,2657,1430.1844185171246,1,15,1.0714285714285714,40.324748642400124
angeles-forest,2020-08-07,39,2657,1467.8208505833647,1,16,1.1428571428571428,43.013065218560136
angeles-forest,2020-08-08,39,2657,1467.8208505833647,0,16,1.1428571428571428,43.013065218560136
angeles-forest,2020-08-09,39,2657,1467.8208505833647,0,16,1.1428571428571428,43.013065218560136
angeles-forest,2020-08-10,39,2657,1467.8208505833647,0,14,1,37.63643206624012
angeles-forest,2020-08-11,39,2657,1467.8208505833647,0,14,1,37.63643206624012
angeles-forest,2020-08-12,40,2657,1505.4572826496048,1,13,0.9285714285714286,34.94811549008011
angeles-forest,2020-08-13,40,2657,1505.4572826496048,0,12,0.8571428571428571,32.2597989139201
angeles-forest,2020-08-14,40,2657,1505.4572826496048,0,8,0.5714285714285714,21.506532609280068
angeles-forest,2020-08-15,41,2657,1543.093714715845,1,7,0.5,18.81821603312006
angeles-forest,2020-08-16,41,2657,1543.093714715845,0,7,0.5,18.81821603312006
angeles-forest,2020-08-17,41,2657,1543.093714715845,0,6,0.42857142857142855,16.12989945696005
angeles-forest,2020-08-18,41,2657,1543.093714715845,0,5,0.35714285714285715,13.441582880800043
angeles-forest,2020-08-19,41,2657,1543.093714715845,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-08-20,41,2657,1543.093714715845,0,3,0.21428571428571427,8.064949728480025
angeles-forest,2020-08-21,40,2657,1505.4572826496048,-1,1,0.07142857142857142,2.6883165761600085
angeles-forest,2020-08-22,41,2657,1543.093714715845,1,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-08-23,41,2657,1543.093714715845,0,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-08-24,41,2657,1543.093714715845,0,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-08-25,42,2657,1580.730146782085,1,3,0.21428571428571427,8.064949728480025
angeles-forest,2020-08-26,42,2657,1580.730146782085,0,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-08-27,43,2657,1618.3665788483252,1,3,0.21428571428571427,8.064949728480025
angeles-forest,2020-08-28,43,2657,1618.3665788483252,0,3,0.21428571428571427,8.064949728480025
angeles-forest,2020-08-29,43,2657,1618.3665788483252,0,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-08-30,43,2657,1618.3665788483252,0,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-08-31,43,2657,1618.3665788483252,0,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-09-01,43,2657,1618.3665788483252,0,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-09-02,45,2657,1693.6394429808054,2,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-09-03,45,2657,1693.6394429808054,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-09-04,45,2657,1693.6394429808054,0,5,0.35714285714285715,13.441582880800043
angeles-forest,2020-09-05,45,2657,1693.6394429808054,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-09-06,45,2657,1693.6394429808054,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-09-07,45,2657,1693.6394429808054,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-09-08,45,2657,1693.6394429808054,0,3,0.21428571428571427,8.064949728480025
angeles-forest,2020-09-09,45,2657,1693.6394429808054,0,3,0.21428571428571427,8.064949728480025
angeles-forest,2020-09-10,46,2657,1731.2758750470455,1,3,0.21428571428571427,8.064949728480025
angeles-forest,2020-09-11,47,2657,1768.9123071132858,1,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-09-12,47,2657,1768.9123071132858,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-09-13,47,2657,1768.9123071132858,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-09-14,47,2657,1768.9123071132858,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-09-15,47,2657,1768.9123071132858,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-09-16,49,2657,1844.1851712457658,2,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-09-17,49,2657,1844.1851712457658,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-09-18,49,2657,1844.1851712457658,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-09-19,50,2657,1881.8216033120061,1,5,0.35714285714285715,13.441582880800043
angeles-forest,2020-09-20,50,2657,1881.8216033120061,0,5,0.35714285714285715,13.441582880800043
angeles-forest,2020-09-21,50,2657,1881.8216033120061,0,5,0.35714285714285715,13.441582880800043
angeles-forest,2020-09-22,50,2657,1881.8216033120061,0,5,0.35714285714285715,13.441582880800043
angeles-forest,2020-09-23,51,2657,1919.458035378246,1,6,0.42857142857142855,16.12989945696005
angeles-forest,2020-09-24,51,2657,1919.458035378246,0,5,0.35714285714285715,13.441582880800043
angeles-forest,2020-09-25,51,2657,1919.458035378246,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-09-26,53,2657,1994.7308995107264,2,6,0.42857142857142855,16.12989945696005
angeles-forest,2020-09-27,53,2657,1994.7308995107264,0,6,0.42857142857142855,16.12989945696005
angeles-forest,2020-09-28,54,2657,2032.3673315769665,1,7,0.5,18.81821603312006
angeles-forest,2020-09-29,54,2657,2032.3673315769665,0,7,0.5,18.81821603312006
angeles-forest,2020-09-30,54,2657,2032.3673315769665,0,5,0.35714285714285715,13.441582880800043
angeles-forest,2020-10-01,54,2657,2032.3673315769665,0,5,0.35714285714285715,13.441582880800043
angeles-forest,2020-10-02,54,2657,2032.3673315769665,0,5,0.35714285714285715,13.441582880800043
angeles-forest,2020-10-03,54,2657,2032.3673315769665,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-10-04,54,2657,2032.3673315769665,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-10-05,54,2657,2032.3673315769665,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-10-06,54,2657,2032.3673315769665,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-10-07,55,2657,2070.0037636432066,1,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-10-08,55,2657,2070.0037636432066,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-10-09,55,2657,2070.0037636432066,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-10-10,55,2657,2070.0037636432066,0,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-10-11,55,2657,2070.0037636432066,0,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-10-12,55,2657,2070.0037636432066,0,1,0.07142857142857142,2.6883165761600085
angeles-forest,2020-10-13,55,2657,2070.0037636432066,0,1,0.07142857142857142,2.6883165761600085
angeles-forest,2020-10-14,55,2657,2070.0037636432066,0,1,0.07142857142857142,2.6883165761600085
angeles-forest,2020-10-15,55,2657,2070.0037636432066,0,1,0.07142857142857142,2.6883165761600085
angeles-forest,2020-10-16,55,2657,2070.0037636432066,0,1,0.07142857142857142,2.6883165761600085
angeles-forest,2020-10-17,55,2657,2070.0037636432066,0,1,0.07142857142857142,2.6883165761600085
angeles-forest,2020-10-18,55,2657,2070.0037636432066,0,1,0.07142857142857142,2.6883165761600085
angeles-forest,2020-10-19,55,2657,2070.0037636432066,0,1,0.07142857142857142,2.6883165761600085
angeles-forest,2020-10-20,55,2657,2070.0037636432066,0,1,0.07142857142857142,2.6883165761600085
angeles-forest,2020-10-21,57,2657,2145.276627775687,2,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-10-22,60,2657,2258.185923974407,3,5,0.35714285714285715,13.441582880800043
angeles-forest,2020-10-23,61,2657,2295.8223560406473,1,6,0.42857142857142855,16.12989945696005
angeles-forest,2020-10-24,62,2657,2333.4587881068874,1,7,0.5,18.81821603312006
angeles-forest,2020-10-25,62,2657,2333.4587881068874,0,7,0.5,18.81821603312006
angeles-forest,2020-10-26,62,2657,2333.4587881068874,0,7,0.5,18.81821603312006
angeles-forest,2020-10-27,63,2657,2371.0952201731275,1,8,0.5714285714285714,21.506532609280068
angeles-forest,2020-10-28,63,2657,2371.0952201731275,0,8,0.5714285714285714,21.506532609280068
angeles-forest,2020-10-29,63,2657,2371.0952201731275,0,8,0.5714285714285714,21.506532609280068
angeles-forest,2020-10-30,63,2657,2371.0952201731275,0,8,0.5714285714285714,21.506532609280068
angeles-forest,2020-10-31,63,2657,2371.0952201731275,0,8,0.5714285714285714,21.506532609280068
angeles-forest,2020-11-01,63,2657,2371.0952201731275,0,8,0.5714285714285714,21.506532609280068
angeles-forest,2020-11-02,63,2657,2371.0952201731275,0,8,0.5714285714285714,21.506532609280068
angeles-forest,2020-11-03,63,2657,2371.0952201731275,0,8,0.5714285714285714,21.506532609280068
angeles-forest,2020-11-04,65,2657,2446.3680843056077,2,8,0.5714285714285714,21.506532609280068
angeles-forest,2020-11-05,65,2657,2446.3680843056077,0,5,0.35714285714285715,13.441582880800043
angeles-forest,2020-11-06,65,2657,2446.3680843056077,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-11-07,65,2657,2446.3680843056077,0,3,0.21428571428571427,8.064949728480025
angeles-forest,2020-11-08,65,2657,2446.3680843056077,0,3,0.21428571428571427,8.064949728480025
angeles-forest,2020-11-09,65,2657,2446.3680843056077,0,3,0.21428571428571427,8.064949728480025
angeles-forest,2020-11-10,65,2657,2446.3680843056077,0,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-11-11,65,2657,2446.3680843056077,0,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-11-12,66,2657,2484.004516371848,1,3,0.21428571428571427,8.064949728480025
angeles-forest,2020-11-13,66,2657,2484.004516371848,0,3,0.21428571428571427,8.064949728480025
angeles-forest,2020-11-14,66,2657,2484.004516371848,0,3,0.21428571428571427,8.064949728480025
angeles-forest,2020-11-15,66,2657,2484.004516371848,0,3,0.21428571428571427,8.064949728480025
angeles-forest,2020-11-16,66,2657,2484.004516371848,0,3,0.21428571428571427,8.064949728480025
angeles-forest,2020-11-17,66,2657,2484.004516371848,0,3,0.21428571428571427,8.064949728480025
angeles-forest,2020-11-18,66,2657,2484.004516371848,0,1,0.07142857142857142,2.6883165761600085
angeles-forest,2020-11-19,66,2657,2484.004516371848,0,1,0.07142857142857142,2.6883165761600085
angeles-forest,2020-11-20,66,2657,2484.004516371848,0,1,0.07142857142857142,2.6883165761600085
angeles-forest,2020-11-21,66,2657,2484.004516371848,0,1,0.07142857142857142,2.6883165761600085
angeles-forest,2020-11-22,66,2657,2484.004516371848,0,1,0.07142857142857142,2.6883165761600085
angeles-forest,2020-11-23,67,2657,2521.6409484380883,1,2,0.14285714285714285,5.376633152320017
angeles-forest,2020-11-24,69,2657,2596.9138125705686,2,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-11-25,69,2657,2596.9138125705686,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-11-26,70,2657,2634.5502446368087,1,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-11-27,70,2657,2634.5502446368087,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-11-28,70,2657,2634.5502446368087,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-11-29,70,2657,2634.5502446368087,0,4,0.2857142857142857,10.753266304640034
angeles-forest,2020-11-30,72,2657,2709.823108769289,2,6,0.42857142857142855,16.12989945696005
angeles-forest,2020-12-01,75,2657,2822.732404968009,3,9,0.6428571428571429,24.19484918544008
angeles-forest,2020-12-02,76,2657,2860.3688370342493,1,10,0.7142857142857143,26.883165761600086
angeles-forest,2020-12-03,76,2657,2860.3688370342493,0,10,0.7142857142857143,26.883165761600086
angeles-forest,2020-12-04,77,2657,2898.005269100489,1,11,0.7857142857142857,29.571482337760095
angeles-forest,2020-12-05,77,2657,2898.005269100489,0,11,0.7857142857142857,29.571482337760095
angeles-forest,2020-12-06,79,2657,2973.2781332329696,2,13,0.9285714285714286,34.94811549008011
angeles-forest,2020-12-07,79,2657,2973.2781332329696,0,12,0.8571428571428571,32.2597989139201
angeles-forest,2020-12-08,82,2657,3086.18742943169,3,13,0.9285714285714286,34.94811549008011
angeles-forest,2020-12-09,82,2657,3086.18742943169,0,13,0.9285714285714286,34.94811549008011
angeles-forest,2020-12-10,86,2657,3236.7331576966503,4,16,1.1428571428571428,43.013065218560136
angeles-forest,2020-12-11,89,2657,3349.6424538953706,3,19,1.3571428571428572,51.07801494704016
angeles-forest,2020-12-12,94,2657,3537.8246142265716,5,24,1.7142857142857142,64.5195978278402
angeles-forest,2020-12-13,97,2657,3650.733910425292,3,27,1.9285714285714286,72.58454755632023
angeles-forest,2020-12-14,101,2657,3801.279638690252,4,29,2.0714285714285716,77.96118070864026
angeles-forest,2020-12-15,105,2657,3951.8253669552123,4,30,2.142857142857143,80.64949728480025
angeles-forest,2020-12-16,111,2657,4177.643959352653,6,35,2.5,94.0910801656003
angeles-forest,2020-12-17,111,2657,4177.643959352653,0,35,2.5,94.0910801656003
angeles-forest,2020-12-18,115,2657,4328.189687617614,4,38,2.7142857142857144,102.15602989408032
angeles-forest,2020-12-19,117,2657,4403.462551750094,2,40,2.857142857142857,107.53266304640034
angeles-forest,2020-12-20,121,2657,4554.008280015055,4,42,3,112.90929619872036
angeles-forest,2020-12-21,125,2657,4704.554008280015,4,46,3.2857142857142856,123.66256250336039
angeles-forest,2020-12-22,127,2657,4779.8268724124955,2,45,3.2142857142857144,120.97424592720039
angeles-forest,2020-12-23,130,2657,4892.736168611215,3,48,3.4285714285714284,129.0391956556804
angeles-forest,2020-12-24,136,2657,5118.554761008656,6,50,3.5714285714285716,134.41582880800044
angeles-forest,2020-12-26,141,2657,5306.736921339857,5,52,3.7142857142857144,139.79246196032045
angeles-forest,2020-12-27,146,2657,5494.919081671058,5,52,3.7142857142857144,139.79246196032045
angeles-forest,2020-12-28,147,2657,5532.555513737298,1,50,3.5714285714285716,134.41582880800044
angeles-forest,2020-12-29,149,2657,5607.828377869778,2,48,3.4285714285714284,129.0391956556804
angeles-forest,2020-12-30,152,2657,5720.737674068499,3,47,3.357142857142857,126.35087907952041
angeles-forest,2020-12-31,155,2657,5833.646970267218,3,44,3.142857142857143,118.28592935104038
angeles-forest,2021-01-01,163,2657,6134.738426797139,8,52,3.7142857142857144,139.79246196032045
angeles-forest,2021-01-02,167,2657,6285.2841550621,4,52,3.7142857142857144,139.79246196032045
angeles-forest,2021-01-03,170,2657,6398.193451260821,3,53,3.7857142857142856,142.48077853648047
angeles-forest,2021-01-04,172,2657,6473.466315393301,2,51,3.642857142857143,137.10414538416043
angeles-forest,2021-01-05,172,2657,6473.466315393301,0,47,3.357142857142857,126.35087907952041
angeles-forest,2021-01-06,173,2657,6511.10274745954,1,46,3.2857142857142856,123.66256250336039
angeles-forest,2021-01-07,174,2657,6548.739179525781,1,44,3.142857142857143,118.28592935104038
angeles-forest,2021-01-08,176,2657,6624.012043658262,2,40,2.857142857142857,107.53266304640034
angeles-forest,2021-01-09,178,2657,6699.284907790741,2,37,2.642857142857143,99.46771331792031
angeles-forest,2021-01-10,179,2657,6736.921339856981,1,33,2.357142857142857,88.71444701328029
angeles-forest,2021-01-11,181,2657,6812.194203989462,2,34,2.4285714285714284,91.40276358944028
angeles-forest,2021-01-12,185,2657,6962.7399322544225,4,36,2.5714285714285716,96.77939674176032
angeles-forest,2021-01-13,185,2657,6962.7399322544225,0,33,2.357142857142857,88.71444701328029
angeles-forest,2021-01-14,188,2657,7075.649228453143,3,33,2.357142857142857,88.71444701328029
angeles-forest,2021-01-15,188,2657,7075.649228453143,0,25,1.7857142857142858,67.20791440400022
antelope-valley,2020-03-27,22,321380,6.845478872362934,,,,
antelope-valley,2020-03-28,25,321380,7.7789532640487895,3,,,
antelope-valley,2020-03-29,34,334286,10.170931477836344,9,,,
antelope-valley,2020-03-30,40,334286,11.965801738630992,6,,,
antelope-valley,2020-03-31,53,340322,15.573486286516886,13,,,
antelope-valley,2020-04-01,62,341833,18.13751159191769,9,,,
antelope-valley,2020-04-02,73,362798,20.12138986433222,11,,,
antelope-valley,2020-04-03,85,362798,23.429015595455322,12,,,
antelope-valley,2020-04-04,94,362798,25.90973489379765,9,,,
antelope-valley,2020-04-05,112,366367,30.570438931453978,18,,,
antelope-valley,2020-04-06,135,368860,36.59925174863092,23,,,
antelope-valley,2020-04-07,145,368860,39.31030743371469,10,,,
antelope-valley,2020-04-08,166,368860,45.00352437239061,21,,,
antelope-valley,2020-04-09,166,368860,45.00352437239061,0,,,
antelope-valley,2020-04-10,200,370157,54.03112733245622,34,178,12.714285714285714,3.434835951849003
antelope-valley,2020-04-11,206,370157,55.65206115242991,6,181,12.928571428571429,3.4927264454194917
antelope-valley,2020-04-12,220,370157,59.43424006570185,14,186,13.285714285714286,3.5892106013703065
antelope-valley,2020-04-13,229,372572,61.46462965547599,9,189,13.5,3.6234607002136503
antelope-valley,2020-04-14,243,373840,65.00106997646053,14,190,13.571428571428571,3.630277276757054
antelope-valley,2020-04-15,257,373840,68.74598758827305,14,195,13.928571428571429,3.7258108893032924
antelope-valley,2020-04-16,274,378211,72.44633286710328,17,201,14.357142857142858,3.7960669724420644
antelope-valley,2020-04-17,292,378211,77.20558101165751,18,207,14.785714285714286,3.9093824044552608
antelope-valley,2020-04-18,325,378211,85.9308692766736,33,231,16.5,4.362644132508044
antelope-valley,2020-04-19,337,379088,88.89756468155151,12,225,16.071428571428573,4.239498103719604
antelope-valley,2020-04-20,408,386368,105.59880735464635,71,273,19.5,5.0470018220970685
