csa.hood.name,mapla.region.slug,date,confirmed.cases,population,case.rate.100k,days.since.50.cases,days.since.100.cases.per.100k
Acton,antelope-valley,2020-03-27,0,7971,0,,-25
Acton,antelope-valley,2020-03-28,0,7971,0,,-24
Acton,antelope-valley,2020-03-29,0,7971,0,,-23
Acton,antelope-valley,2020-03-30,0,7971,0,,-22
Acton,antelope-valley,2020-03-31,0,7971,0,,-21
Acton,antelope-valley,2020-04-01,0,7971,0,,-20
Acton,antelope-valley,2020-04-02,0,7971,0,,-19
Acton,antelope-valley,2020-04-03,0,7971,0,,-18
Acton,antelope-valley,2020-04-04,0,7971,0,,-17
Acton,antelope-valley,2020-04-05,0,7971,0,,-16
Acton,antelope-valley,2020-04-06,0,7971,0,,-15
Acton,antelope-valley,2020-04-07,0,7971,0,,-14
Acton,antelope-valley,2020-04-08,0,7971,0,,-13
Acton,antelope-valley,2020-04-09,0,7971,0,,-12
Acton,antelope-valley,2020-04-10,5,7971,62.72738677706687,,-11
Acton,antelope-valley,2020-04-11,5,7971,62.72738677706687,,-10
Acton,antelope-valley,2020-04-12,5,7971,62.72738677706687,,-9
Acton,antelope-valley,2020-04-13,0,7971,0,,-8
Acton,antelope-valley,2020-04-14,0,7971,0,,-7
Acton,antelope-valley,2020-04-15,0,7971,0,,-6
Acton,antelope-valley,2020-04-16,0,7971,0,,-5
Acton,antelope-valley,2020-04-17,5,7971,62.72738677706687,,-4
Acton,antelope-valley,2020-04-18,5,7971,62.72738677706687,,-3
Acton,antelope-valley,2020-04-19,5,7971,62.72738677706687,,-2
Acton,antelope-valley,2020-04-20,6,7971,75.27286413248024,,-1
Acton,antelope-valley,2020-04-21,8,7971,100.363818843307,,0
Acton,antelope-valley,2020-04-22,8,7971,100.363818843307,,1
Acton,antelope-valley,2020-04-23,8,7971,100.363818843307,,2
Acton,antelope-valley,2020-04-24,8,7971,100.363818843307,,3
Acton,antelope-valley,2020-04-25,8,7971,100.363818843307,,4
Acton,antelope-valley,2020-04-26,8,7971,100.363818843307,,5
Acton,antelope-valley,2020-04-27,8,7971,100.363818843307,,6
Acton,antelope-valley,2020-04-28,8,7971,100.363818843307,,7
Acton,antelope-valley,2020-04-29,8,7971,100.363818843307,,8
Acton,antelope-valley,2020-04-30,8,7971,100.363818843307,,9
Acton,antelope-valley,2020-05-01,8,7971,100.363818843307,,10
Acton,antelope-valley,2020-05-02,8,7971,100.363818843307,,11
Acton,antelope-valley,2020-05-03,8,7971,100.363818843307,,12
Acton,antelope-valley,2020-05-04,8,7971,100.363818843307,,13
Acton,antelope-valley,2020-05-05,8,7971,100.363818843307,,14
Acton,antelope-valley,2020-05-06,8,7971,100.363818843307,,15
Acton,antelope-valley,2020-05-07,8,7971,100.363818843307,,16
Acton,antelope-valley,2020-05-08,8,7971,100.363818843307,,17
Acton,antelope-valley,2020-05-09,8,7971,100.363818843307,,18
Acton,antelope-valley,2020-05-10,8,7971,100.363818843307,,19
Acton,antelope-valley,2020-05-11,8,7971,100.363818843307,,20
Acton,antelope-valley,2020-05-12,8,7971,100.363818843307,,21
Acton,antelope-valley,2020-05-13,8,7971,100.363818843307,,22
Acton,antelope-valley,2020-05-14,9,7971,112.90929619872036,,23
Acton,antelope-valley,2020-05-15,9,7971,112.90929619872036,,24
Acton,antelope-valley,2020-05-16,10,7971,125.45477355413374,,25
Acton,antelope-valley,2020-05-17,10,7971,125.45477355413374,,26
Acton,antelope-valley,2020-05-18,10,7971,125.45477355413374,,27
Acton,antelope-valley,2020-05-19,10,7971,125.45477355413374,,28
Acton,antelope-valley,2020-05-20,10,7971,125.45477355413374,,29
Acton,antelope-valley,2020-05-21,10,7971,125.45477355413374,,30
Acton,antelope-valley,2020-05-22,10,7971,125.45477355413374,,31
Acton,antelope-valley,2020-05-23,11,7971,138.0002509095471,,32
Acton,antelope-valley,2020-05-24,11,7971,138.0002509095471,,33
Acton,antelope-valley,2020-05-25,11,7971,138.0002509095471,,34
Acton,antelope-valley,2020-05-26,11,7971,138.0002509095471,,35
Acton,antelope-valley,2020-05-27,11,7971,138.0002509095471,,36
Acton,antelope-valley,2020-05-28,11,7971,138.0002509095471,,37
Acton,antelope-valley,2020-05-29,11,7971,138.0002509095471,,38
Acton,antelope-valley,2020-05-30,11,7971,138.0002509095471,,39
Acton,antelope-valley,2020-05-31,11,7971,138.0002509095471,,40
Acton,antelope-valley,2020-06-01,11,7971,138.0002509095471,,41
Acton,antelope-valley,2020-06-02,11,7971,138.0002509095471,,42
Acton,antelope-valley,2020-06-03,11,7971,138.0002509095471,,43
Acton,antelope-valley,2020-06-04,11,7971,138.0002509095471,,44
Acton,antelope-valley,2020-06-05,11,7971,138.0002509095471,,45
Acton,antelope-valley,2020-06-06,13,7971,163.09120562037384,,46
Acton,antelope-valley,2020-06-07,13,7971,163.09120562037384,,47
Acton,antelope-valley,2020-06-08,13,7971,163.09120562037384,,48
Acton,antelope-valley,2020-06-09,15,7971,188.1821603312006,,49
Acton,antelope-valley,2020-06-10,16,7971,200.727637686614,,50
Acton,antelope-valley,2020-06-11,16,7971,200.727637686614,,51
Acton,antelope-valley,2020-06-12,16,7971,200.727637686614,,52
Acton,antelope-valley,2020-06-13,16,7971,200.727637686614,,53
Acton,antelope-valley,2020-06-14,19,7971,238.36406975285408,,54
Acton,antelope-valley,2020-06-15,19,7971,238.36406975285408,,55
Acton,antelope-valley,2020-06-16,17,7971,213.27311504202737,,56
Acton,antelope-valley,2020-06-17,17,7971,213.27311504202737,,57
Acton,antelope-valley,2020-06-18,18,7971,225.8185923974407,,58
Acton,antelope-valley,2020-06-19,19,7971,238.36406975285408,,59
Acton,antelope-valley,2020-06-20,19,7971,238.36406975285408,,60
Acton,antelope-valley,2020-06-21,19,7971,238.36406975285408,,61
Acton,antelope-valley,2020-06-22,19,7971,238.36406975285408,,62
Acton,antelope-valley,2020-06-23,20,7971,250.90954710826747,,63
Acton,antelope-valley,2020-06-24,20,7971,250.90954710826747,,64
Acton,antelope-valley,2020-06-25,20,7971,250.90954710826747,,65
Acton,antelope-valley,2020-06-26,20,7971,250.90954710826747,,66
Acton,antelope-valley,2020-06-27,21,7971,263.45502446368084,,67
Acton,antelope-valley,2020-06-28,21,7971,263.45502446368084,,68
Acton,antelope-valley,2020-06-29,22,7971,276.0005018190942,,69
Acton,antelope-valley,2020-06-30,24,7971,301.09145652992095,,70
Adams-Normandie,south-la,2020-03-27,0,8202,0,-61,-7
Adams-Normandie,south-la,2020-03-28,0,8202,0,-60,-6
Adams-Normandie,south-la,2020-03-29,0,8202,0,-59,-5
Adams-Normandie,south-la,2020-03-30,0,8202,0,-58,-4
Adams-Normandie,south-la,2020-03-31,5,8202,60.960741282614,-57,-3
Adams-Normandie,south-la,2020-04-01,8,8202,97.53718605218239,-56,-2
Adams-Normandie,south-la,2020-04-02,8,8202,97.53718605218239,-55,-1
Adams-Normandie,south-la,2020-04-03,12,8202,146.3057790782736,-54,0
Adams-Normandie,south-la,2020-04-04,11,8202,134.11363082175077,-53,1
Adams-Normandie,south-la,2020-04-05,13,8202,158.4979273347964,-52,2
Adams-Normandie,south-la,2020-04-06,13,8202,158.4979273347964,-51,3
Adams-Normandie,south-la,2020-04-07,13,8202,158.4979273347964,-50,4
Adams-Normandie,south-la,2020-04-08,15,8202,182.882223847842,-49,5
Adams-Normandie,south-la,2020-04-09,15,8202,182.882223847842,-48,6
Adams-Normandie,south-la,2020-04-10,15,8202,182.882223847842,-47,7
Adams-Normandie,south-la,2020-04-11,15,8202,182.882223847842,-46,8
Adams-Normandie,south-la,2020-04-12,15,8202,182.882223847842,-45,9
Adams-Normandie,south-la,2020-04-13,15,8202,182.882223847842,-44,10
Adams-Normandie,south-la,2020-04-14,16,8202,195.07437210436478,-43,11
Adams-Normandie,south-la,2020-04-15,16,8202,195.07437210436478,-42,12
Adams-Normandie,south-la,2020-04-16,16,8202,195.07437210436478,-41,13
Adams-Normandie,south-la,2020-04-17,16,8202,195.07437210436478,-40,14
Adams-Normandie,south-la,2020-04-18,16,8202,195.07437210436478,-39,15
Adams-Normandie,south-la,2020-04-19,16,8202,195.07437210436478,-38,16
Adams-Normandie,south-la,2020-04-20,16,8202,195.07437210436478,-37,17
Adams-Normandie,south-la,2020-04-21,17,8202,207.2665203608876,-36,18
Adams-Normandie,south-la,2020-04-22,19,8202,231.6508168739332,-35,19
Adams-Normandie,south-la,2020-04-23,20,8202,243.842965130456,-34,20
Adams-Normandie,south-la,2020-04-24,22,8202,268.22726164350155,-33,21
Adams-Normandie,south-la,2020-04-25,22,8202,268.22726164350155,-32,22
Adams-Normandie,south-la,2020-04-26,24,8202,292.6115581565472,-31,23
Adams-Normandie,south-la,2020-04-27,24,8202,292.6115581565472,-30,24
Adams-Normandie,south-la,2020-04-28,26,8202,316.9958546695928,-29,25
Adams-Normandie,south-la,2020-04-29,26,8202,316.9958546695928,-28,26
Adams-Normandie,south-la,2020-04-30,26,8202,316.9958546695928,-27,27
Adams-Normandie,south-la,2020-05-01,27,8202,329.1880029261156,-26,28
Adams-Normandie,south-la,2020-05-02,29,8202,353.57229943916116,-25,29
Adams-Normandie,south-la,2020-05-03,29,8202,353.57229943916116,-24,30
Adams-Normandie,south-la,2020-05-04,29,8202,353.57229943916116,-23,31
Adams-Normandie,south-la,2020-05-05,31,8202,377.9565959522068,-22,32
Adams-Normandie,south-la,2020-05-06,31,8202,377.9565959522068,-21,33
Adams-Normandie,south-la,2020-05-07,32,8202,390.14874420872957,-20,34
Adams-Normandie,south-la,2020-05-08,32,8202,390.14874420872957,-19,35
Adams-Normandie,south-la,2020-05-09,32,8202,390.14874420872957,-18,36
Adams-Normandie,south-la,2020-05-10,32,8202,390.14874420872957,-17,37
Adams-Normandie,south-la,2020-05-11,33,8202,402.3408924652524,-16,38
Adams-Normandie,south-la,2020-05-12,33,8202,402.3408924652524,-15,39
Adams-Normandie,south-la,2020-05-13,33,8202,402.3408924652524,-14,40
Adams-Normandie,south-la,2020-05-14,33,8202,402.3408924652524,-13,41
Adams-Normandie,south-la,2020-05-15,33,8202,402.3408924652524,-12,42
Adams-Normandie,south-la,2020-05-16,35,8202,426.725188978298,-11,43
Adams-Normandie,south-la,2020-05-17,37,8202,451.10948549134355,-10,44
Adams-Normandie,south-la,2020-05-18,37,8202,451.10948549134355,-9,45
Adams-Normandie,south-la,2020-05-19,37,8202,451.10948549134355,-8,46
Adams-Normandie,south-la,2020-05-20,37,8202,451.10948549134355,-7,47
Adams-Normandie,south-la,2020-05-21,40,8202,487.685930260912,-6,48
Adams-Normandie,south-la,2020-05-22,41,8202,499.8780785174348,-5,49
Adams-Normandie,south-la,2020-05-23,42,8202,512.0702267739575,-4,50
Adams-Normandie,south-la,2020-05-24,43,8202,524.2623750304804,-3,51
Adams-Normandie,south-la,2020-05-25,44,8202,536.4545232870031,-2,52
Adams-Normandie,south-la,2020-05-26,48,8202,585.2231163130944,-1,53
Adams-Normandie,south-la,2020-05-27,50,8202,609.6074128261399,0,54
Adams-Normandie,south-la,2020-05-28,51,8202,621.7995610826628,1,55
Adams-Normandie,south-la,2020-05-29,51,8202,621.7995610826628,2,56
Adams-Normandie,south-la,2020-05-30,53,8202,646.1838575957083,3,57
Adams-Normandie,south-la,2020-05-31,55,8202,670.568154108754,4,58
Adams-Normandie,south-la,2020-06-01,55,8202,670.568154108754,5,59
Adams-Normandie,south-la,2020-06-02,56,8202,682.7603023652767,6,60
Adams-Normandie,south-la,2020-06-03,56,8202,682.7603023652767,7,61
Adams-Normandie,south-la,2020-06-04,56,8202,682.7603023652767,8,62
Adams-Normandie,south-la,2020-06-05,56,8202,682.7603023652767,9,63
Adams-Normandie,south-la,2020-06-06,58,8202,707.1445988783223,10,64
Adams-Normandie,south-la,2020-06-07,59,8202,719.3367471348452,11,65
Adams-Normandie,south-la,2020-06-08,59,8202,719.3367471348452,12,66
Adams-Normandie,south-la,2020-06-09,60,8202,731.528895391368,13,67
Adams-Normandie,south-la,2020-06-10,60,8202,731.528895391368,14,68
Adams-Normandie,south-la,2020-06-11,65,8202,792.489636673982,15,69
Adams-Normandie,south-la,2020-06-12,68,8202,829.0660814435504,16,70
Adams-Normandie,south-la,2020-06-13,69,8202,841.2582297000731,17,71
Adams-Normandie,south-la,2020-06-14,71,8202,865.6425262131187,18,72
Adams-Normandie,south-la,2020-06-15,72,8202,877.8346744696415,19,73
Adams-Normandie,south-la,2020-06-16,73,8202,890.0268227261643,20,74
Adams-Normandie,south-la,2020-06-17,80,8202,975.371860521824,21,75
Adams-Normandie,south-la,2020-06-18,81,8202,987.5640087783468,22,76
Adams-Normandie,south-la,2020-06-19,82,8202,999.7561570348696,23,77
Adams-Normandie,south-la,2020-06-20,82,8202,999.7561570348696,24,78
Adams-Normandie,south-la,2020-06-21,87,8202,1060.7168983174836,25,79
Adams-Normandie,south-la,2020-06-22,90,8202,1097.2933430870519,26,80
Adams-Normandie,south-la,2020-06-23,91,8202,1109.4854913435747,27,81
Adams-Normandie,south-la,2020-06-24,92,8202,1121.6776396000976,28,82
Adams-Normandie,south-la,2020-06-25,93,8202,1133.8697878566204,29,83
Adams-Normandie,south-la,2020-06-26,94,8202,1146.0619361131432,30,84
Adams-Normandie,south-la,2020-06-27,94,8202,1146.0619361131432,31,85
Adams-Normandie,south-la,2020-06-28,95,8202,1158.254084369666,32,86
Adams-Normandie,south-la,2020-06-29,96,8202,1170.4462326261887,33,87
Adams-Normandie,south-la,2020-06-30,101,8202,1231.4069739088027,34,88
Agoura Hills,santa-monica-mountains,2020-03-27,6,20883,28.73150409423933,-90,-18
Agoura Hills,santa-monica-mountains,2020-03-28,9,20883,43.097256141359,-89,-17
Agoura Hills,santa-monica-mountains,2020-03-29,9,20883,43.097256141359,-88,-16
Agoura Hills,santa-monica-mountains,2020-03-30,9,20883,43.097256141359,-87,-15
Agoura Hills,santa-monica-mountains,2020-03-31,11,20883,52.674424172772106,-86,-14
Agoura Hills,santa-monica-mountains,2020-04-01,10,20883,47.88584015706556,-85,-13
Agoura Hills,santa-monica-mountains,2020-04-02,14,20883,67.04017621989178,-84,-12
Agoura Hills,santa-monica-mountains,2020-04-03,16,20883,76.61734425130489,-83,-11
Agoura Hills,santa-monica-mountains,2020-04-04,17,20883,81.40592826701145,-82,-10
Agoura Hills,santa-monica-mountains,2020-04-05,18,20883,86.194512282718,-81,-9
Agoura Hills,santa-monica-mountains,2020-04-06,18,20883,86.194512282718,-80,-8
Agoura Hills,santa-monica-mountains,2020-04-07,19,20883,90.98309629842456,-79,-7
Agoura Hills,santa-monica-mountains,2020-04-08,19,20883,90.98309629842456,-78,-6
Agoura Hills,santa-monica-mountains,2020-04-09,19,20883,90.98309629842456,-77,-5
Agoura Hills,santa-monica-mountains,2020-04-10,20,20883,95.77168031413112,-76,-4
Agoura Hills,santa-monica-mountains,2020-04-11,20,20883,95.77168031413112,-75,-3
Agoura Hills,santa-monica-mountains,2020-04-12,20,20883,95.77168031413112,-74,-2
Agoura Hills,santa-monica-mountains,2020-04-13,20,20883,95.77168031413112,-73,-1
Agoura Hills,santa-monica-mountains,2020-04-14,21,20883,100.56026432983765,-72,0
Agoura Hills,santa-monica-mountains,2020-04-15,21,20883,100.56026432983765,-71,1
Agoura Hills,santa-monica-mountains,2020-04-16,22,20883,105.34884834554421,-70,2
Agoura Hills,santa-monica-mountains,2020-04-17,22,20883,105.34884834554421,-69,3
Agoura Hills,santa-monica-mountains,2020-04-18,24,20883,114.92601637695732,-68,4
Agoura Hills,santa-monica-mountains,2020-04-19,24,20883,114.92601637695732,-67,5
Agoura Hills,santa-monica-mountains,2020-04-20,26,20883,124.50318440837043,-66,6
Agoura Hills,santa-monica-mountains,2020-04-21,29,20883,138.86893645549011,-65,7
Agoura Hills,santa-monica-mountains,2020-04-22,29,20883,138.86893645549011,-64,8
Agoura Hills,santa-monica-mountains,2020-04-23,29,20883,138.86893645549011,-63,9
Agoura Hills,santa-monica-mountains,2020-04-24,29,20883,138.86893645549011,-62,10
Agoura Hills,santa-monica-mountains,2020-04-25,29,20883,138.86893645549011,-61,11
Agoura Hills,santa-monica-mountains,2020-04-26,30,20883,143.65752047119665,-60,12
Agoura Hills,santa-monica-mountains,2020-04-27,30,20883,143.65752047119665,-59,13
Agoura Hills,santa-monica-mountains,2020-04-28,30,20883,143.65752047119665,-58,14
Agoura Hills,santa-monica-mountains,2020-04-29,31,20883,148.4461044869032,-57,15
Agoura Hills,santa-monica-mountains,2020-04-30,31,20883,148.4461044869032,-56,16
Agoura Hills,santa-monica-mountains,2020-05-01,31,20883,148.4461044869032,-55,17
Agoura Hills,santa-monica-mountains,2020-05-02,31,20883,148.4461044869032,-54,18
Agoura Hills,santa-monica-mountains,2020-05-03,31,20883,148.4461044869032,-53,19
Agoura Hills,santa-monica-mountains,2020-05-04,31,20883,148.4461044869032,-52,20
Agoura Hills,santa-monica-mountains,2020-05-05,31,20883,148.4461044869032,-51,21
Agoura Hills,santa-monica-mountains,2020-05-06,31,20883,148.4461044869032,-50,22
Agoura Hills,santa-monica-mountains,2020-05-07,31,20883,148.4461044869032,-49,23
Agoura Hills,santa-monica-mountains,2020-05-08,31,20883,148.4461044869032,-48,24
Agoura Hills,santa-monica-mountains,2020-05-09,31,20883,148.4461044869032,-47,25
Agoura Hills,santa-monica-mountains,2020-05-10,31,20883,148.4461044869032,-46,26
Agoura Hills,santa-monica-mountains,2020-05-11,31,20883,148.4461044869032,-45,27
Agoura Hills,santa-monica-mountains,2020-05-12,32,20883,153.23468850260977,-44,28
Agoura Hills,santa-monica-mountains,2020-05-13,32,20883,153.23468850260977,-43,29
Agoura Hills,santa-monica-mountains,2020-05-14,33,20883,158.02327251831633,-42,30
Agoura Hills,santa-monica-mountains,2020-05-15,33,20883,158.02327251831633,-41,31
Agoura Hills,santa-monica-mountains,2020-05-16,33,20883,158.02327251831633,-40,32
Agoura Hills,santa-monica-mountains,2020-05-17,33,20883,158.02327251831633,-39,33
Agoura Hills,santa-monica-mountains,2020-05-18,33,20883,158.02327251831633,-38,34
Agoura Hills,santa-monica-mountains,2020-05-19,33,20883,158.02327251831633,-37,35
Agoura Hills,santa-monica-mountains,2020-05-20,33,20883,158.02327251831633,-36,36
Agoura Hills,santa-monica-mountains,2020-05-21,33,20883,158.02327251831633,-35,37
Agoura Hills,santa-monica-mountains,2020-05-22,33,20883,158.02327251831633,-34,38
Agoura Hills,santa-monica-mountains,2020-05-23,33,20883,158.02327251831633,-33,39
Agoura Hills,santa-monica-mountains,2020-05-24,33,20883,158.02327251831633,-32,40
Agoura Hills,santa-monica-mountains,2020-05-25,35,20883,167.60044054972946,-31,41
Agoura Hills,santa-monica-mountains,2020-05-26,35,20883,167.60044054972946,-30,42
Agoura Hills,santa-monica-mountains,2020-05-27,35,20883,167.60044054972946,-29,43
Agoura Hills,santa-monica-mountains,2020-05-28,35,20883,167.60044054972946,-28,44
Agoura Hills,santa-monica-mountains,2020-05-29,35,20883,167.60044054972946,-27,45
Agoura Hills,santa-monica-mountains,2020-05-30,35,20883,167.60044054972946,-26,46
Agoura Hills,santa-monica-mountains,2020-05-31,35,20883,167.60044054972946,-25,47
Agoura Hills,santa-monica-mountains,2020-06-01,35,20883,167.60044054972946,-24,48
Agoura Hills,santa-monica-mountains,2020-06-02,35,20883,167.60044054972946,-23,49
Agoura Hills,santa-monica-mountains,2020-06-03,35,20883,167.60044054972946,-22,50
Agoura Hills,santa-monica-mountains,2020-06-04,35,20883,167.60044054972946,-21,51
Agoura Hills,santa-monica-mountains,2020-06-05,35,20883,167.60044054972946,-20,52
Agoura Hills,santa-monica-mountains,2020-06-06,35,20883,167.60044054972946,-19,53
Agoura Hills,santa-monica-mountains,2020-06-07,35,20883,167.60044054972946,-18,54
Agoura Hills,santa-monica-mountains,2020-06-08,35,20883,167.60044054972946,-17,55
Agoura Hills,santa-monica-mountains,2020-06-09,36,20883,172.389024565436,-16,56
Agoura Hills,santa-monica-mountains,2020-06-10,36,20883,172.389024565436,-15,57
Agoura Hills,santa-monica-mountains,2020-06-11,36,20883,172.389024565436,-14,58
Agoura Hills,santa-monica-mountains,2020-06-12,37,20883,177.17760858114255,-13,59
Agoura Hills,santa-monica-mountains,2020-06-13,38,20883,181.9661925968491,-12,60
Agoura Hills,santa-monica-mountains,2020-06-14,38,20883,181.9661925968491,-11,61
Agoura Hills,santa-monica-mountains,2020-06-15,38,20883,181.9661925968491,-10,62
Agoura Hills,santa-monica-mountains,2020-06-16,39,20883,186.75477661255567,-9,63
Agoura Hills,santa-monica-mountains,2020-06-17,39,20883,186.75477661255567,-8,64
Agoura Hills,santa-monica-mountains,2020-06-18,43,20883,205.90911267538186,-7,65
Agoura Hills,santa-monica-mountains,2020-06-19,43,20883,205.90911267538186,-6,66
Agoura Hills,santa-monica-mountains,2020-06-20,45,20883,215.486280706795,-5,67
Agoura Hills,santa-monica-mountains,2020-06-21,47,20883,225.06344873820808,-4,68
Agoura Hills,santa-monica-mountains,2020-06-22,47,20883,225.06344873820808,-3,69
Agoura Hills,santa-monica-mountains,2020-06-23,48,20883,229.85203275391464,-2,70
Agoura Hills,santa-monica-mountains,2020-06-24,49,20883,234.6406167696212,-1,71
Agoura Hills,santa-monica-mountains,2020-06-25,50,20883,239.42920078532777,0,72
Agoura Hills,santa-monica-mountains,2020-06-26,50,20883,239.42920078532777,1,73
Agoura Hills,santa-monica-mountains,2020-06-27,51,20883,244.21778480103433,2,74
Agoura Hills,santa-monica-mountains,2020-06-28,52,20883,249.00636881674086,3,75
Agoura Hills,santa-monica-mountains,2020-06-29,54,20883,258.583536848154,4,76
Agoura Hills,santa-monica-mountains,2020-06-30,58,20883,277.73787291098023,5,77
Agua Dulce,northwest-county,2020-03-27,0,4158,0,,-55
Agua Dulce,northwest-county,2020-03-28,0,4158,0,,-54
Agua Dulce,northwest-county,2020-03-29,0,4158,0,,-53
Agua Dulce,northwest-county,2020-03-30,0,4158,0,,-52
Agua Dulce,northwest-county,2020-03-31,0,4158,0,,-51
Agua Dulce,northwest-county,2020-04-01,0,4158,0,,-50
Agua Dulce,northwest-county,2020-04-02,0,4158,0,,-49
Agua Dulce,northwest-county,2020-04-03,0,4158,0,,-48
Agua Dulce,northwest-county,2020-04-04,0,4158,0,,-47
Agua Dulce,northwest-county,2020-04-05,0,4158,0,,-46
Agua Dulce,northwest-county,2020-04-06,0,4158,0,,-45
Agua Dulce,northwest-county,2020-04-07,0,4158,0,,-44
Agua Dulce,northwest-county,2020-04-08,0,4158,0,,-43
Agua Dulce,northwest-county,2020-04-09,0,4158,0,,-42
Agua Dulce,northwest-county,2020-04-10,0,4158,0,,-41
Agua Dulce,northwest-county,2020-04-11,0,4158,0,,-40
Agua Dulce,northwest-county,2020-04-12,0,4158,0,,-39
Agua Dulce,northwest-county,2020-04-13,0,4158,0,,-38
Agua Dulce,northwest-county,2020-04-14,0,4158,0,,-37
Agua Dulce,northwest-county,2020-04-15,0,4158,0,,-36
Agua Dulce,northwest-county,2020-04-16,0,4158,0,,-35
Agua Dulce,northwest-county,2020-04-17,0,4158,0,,-34
Agua Dulce,northwest-county,2020-04-18,0,4158,0,,-33
Agua Dulce,northwest-county,2020-04-19,0,4158,0,,-32
Agua Dulce,northwest-county,2020-04-20,0,4158,0,,-31
Agua Dulce,northwest-county,2020-04-21,0,4158,0,,-30
Agua Dulce,northwest-county,2020-04-22,0,4158,0,,-29
Agua Dulce,northwest-county,2020-04-23,0,4158,0,,-28
Agua Dulce,northwest-county,2020-04-24,0,4158,0,,-27
Agua Dulce,northwest-county,2020-04-25,1,4158,24.05002405002405,,-26
Agua Dulce,northwest-county,2020-04-26,1,4158,24.05002405002405,,-25
Agua Dulce,northwest-county,2020-04-27,1,4158,24.05002405002405,,-24
Agua Dulce,northwest-county,2020-04-28,1,4158,24.05002405002405,,-23
Agua Dulce,northwest-county,2020-04-29,1,4158,24.05002405002405,,-22
Agua Dulce,northwest-county,2020-04-30,1,4158,24.05002405002405,,-21
Agua Dulce,northwest-county,2020-05-01,1,4158,24.05002405002405,,-20
Agua Dulce,northwest-county,2020-05-02,1,4158,24.05002405002405,,-19
Agua Dulce,northwest-county,2020-05-03,1,4158,24.05002405002405,,-18
Agua Dulce,northwest-county,2020-05-04,1,4158,24.05002405002405,,-17
Agua Dulce,northwest-county,2020-05-05,1,4158,24.05002405002405,,-16
Agua Dulce,northwest-county,2020-05-06,1,4158,24.05002405002405,,-15
Agua Dulce,northwest-county,2020-05-07,2,4158,48.1000481000481,,-14
Agua Dulce,northwest-county,2020-05-08,2,4158,48.1000481000481,,-13
Agua Dulce,northwest-county,2020-05-09,2,4158,48.1000481000481,,-12
Agua Dulce,northwest-county,2020-05-10,2,4158,48.1000481000481,,-11
Agua Dulce,northwest-county,2020-05-11,3,4158,72.15007215007215,,-10
Agua Dulce,northwest-county,2020-05-12,3,4158,72.15007215007215,,-9
Agua Dulce,northwest-county,2020-05-13,3,4158,72.15007215007215,,-8
Agua Dulce,northwest-county,2020-05-14,3,4158,72.15007215007215,,-7
Agua Dulce,northwest-county,2020-05-15,3,4158,72.15007215007215,,-6
Agua Dulce,northwest-county,2020-05-16,4,4158,96.2000962000962,,-5
Agua Dulce,northwest-county,2020-05-17,4,4158,96.2000962000962,,-4
Agua Dulce,northwest-county,2020-05-18,4,4158,96.2000962000962,,-3
Agua Dulce,northwest-county,2020-05-19,4,4158,96.2000962000962,,-2
Agua Dulce,northwest-county,2020-05-20,4,4158,96.2000962000962,,-1
Agua Dulce,northwest-county,2020-05-21,6,4158,144.3001443001443,,0
Agua Dulce,northwest-county,2020-05-22,6,4158,144.3001443001443,,1
Agua Dulce,northwest-county,2020-05-23,6,4158,144.3001443001443,,2
Agua Dulce,northwest-county,2020-05-24,6,4158,144.3001443001443,,3
Agua Dulce,northwest-county,2020-05-25,6,4158,144.3001443001443,,4
Agua Dulce,northwest-county,2020-05-26,7,4158,168.35016835016833,,5
Agua Dulce,northwest-county,2020-05-27,7,4158,168.35016835016833,,6
Agua Dulce,northwest-county,2020-05-28,8,4158,192.4001924001924,,7
Agua Dulce,northwest-county,2020-05-29,8,4158,192.4001924001924,,8
Agua Dulce,northwest-county,2020-05-30,9,4158,216.45021645021646,,9
Agua Dulce,northwest-county,2020-05-31,9,4158,216.45021645021646,,10
Agua Dulce,northwest-county,2020-06-01,9,4158,216.45021645021646,,11
Agua Dulce,northwest-county,2020-06-02,9,4158,216.45021645021646,,12
Agua Dulce,northwest-county,2020-06-03,9,4158,216.45021645021646,,13
Agua Dulce,northwest-county,2020-06-04,9,4158,216.45021645021646,,14
Agua Dulce,northwest-county,2020-06-05,10,4158,240.50024050024052,,15
Agua Dulce,northwest-county,2020-06-06,10,4158,240.50024050024052,,16
Agua Dulce,northwest-county,2020-06-07,10,4158,240.50024050024052,,17
Agua Dulce,northwest-county,2020-06-08,10,4158,240.50024050024052,,18
Agua Dulce,northwest-county,2020-06-09,10,4158,240.50024050024052,,19
Agua Dulce,northwest-county,2020-06-10,10,4158,240.50024050024052,,20
Agua Dulce,northwest-county,2020-06-11,9,4158,216.45021645021646,,21
Agua Dulce,northwest-county,2020-06-12,9,4158,216.45021645021646,,22
Agua Dulce,northwest-county,2020-06-13,9,4158,216.45021645021646,,23
Agua Dulce,northwest-county,2020-06-14,9,4158,216.45021645021646,,24
Agua Dulce,northwest-county,2020-06-15,9,4158,216.45021645021646,,25
Agua Dulce,northwest-county,2020-06-16,9,4158,216.45021645021646,,26
Agua Dulce,northwest-county,2020-06-17,9,4158,216.45021645021646,,27
Agua Dulce,northwest-county,2020-06-18,9,4158,216.45021645021646,,28
Agua Dulce,northwest-county,2020-06-19,9,4158,216.45021645021646,,29
Agua Dulce,northwest-county,2020-06-20,9,4158,216.45021645021646,,30
