2020-05-09,,,,,,,14,,,,,11,,,11,,13,,,,,,11,,12,,,,,,,,,,,,,,,,,,,,,,15,,14,,,,,,,,,,,,11,25,,,,13,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,13,,,,12,,13,20,,23,,,12,,,,16,
2020-05-10,,,,,,,14,,,,,11,,,11,,13,,,,,,11,,12,,,,,,,,,,,,,,,,,,,,,,15,,15,,,,,,,,,,,,11,25,,,,13,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,13,,,,13,,,,12,,13,20,,23,,,12,,,,16,
2020-05-11,,,,,,,15,,,,,11,,,11,,13,,,,,,11,,12,,,,,,,,,,,,,,,,,,,,,,15,,15,,,,,,,,,,,,11,25,,,,13,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,13,,,,13,,,,12,,13,20,,23,,,12,,,,16,
2020-05-12,,,,,,,15,,,,,11,,,11,,13,,,,,,12,,12,,,,,,,,,,,,,,,,,,,,,12,15,,15,,,,,,,,,,,,11,26,,,,13,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,13,,,,13,,,,12,,13,20,,23,,,14,,,,16,
2020-05-13,,,,,,,15,,,,,11,,,11,,13,,,,,,12,,12,,,,,,,,,,,,,,,,,,,,,12,15,,17,,,,,,,,,,,,11,26,,,,13,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,13,,,,14,,,,13,,13,21,,23,,,14,,,,16,11
2020-05-14,,,,,,,15,,,,,11,,,11,,13,,,,,,12,,12,,,,,,,,,,,,,,,12,,,,,,12,15,,17,,,,,,,,,,,,11,26,,,,13,,,11,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,14,,,,,,,13,,,,14,,,,13,,13,21,,23,,,14,,,,16,12
2020-05-15,,,,,,,15,,,,,11,,,11,,13,,,,,,12,,12,,,,,,,,,,,,,,,13,,,,,,12,21,,18,,,,,,,,,,,,11,27,,,,14,,,12,,18,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,11,,,,,14,,,17,,,,,,,13,,,,14,,,,13,,14,21,,24,,11,14,,,,16,14
2020-05-16,,,,,,,15,,,,,11,,,11,,13,,,,,,12,,12,,,,,,,,,,,,,,,13,,,,,,12,21,,18,,,,,,,,,,,,11,27,,,,14,,,12,,18,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,11,,,,,14,,,17,,,,,,,13,,,,14,,,,13,,14,21,,24,,11,14,,,,16,16
2020-05-17,,,,,,,15,,,,,11,,,11,,13,,,,,,12,,12,,,,,,,,,,,,,,,13,,,,,,12,21,,18,,,,,,,,,,,,11,27,,,,14,,,12,,18,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,11,,,,,14,,,17,,,,,,,13,,,,14,,,,13,,14,21,,24,,11,14,,,,16,17
2020-05-18,,,,,,,15,,,,,11,,,11,,13,,,,,,12,,12,,,12,,,,,,,,,,,,13,,,,,,12,21,,18,,,,,,,,,,,,11,27,,,,14,,,12,,18,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,11,,,,,14,,,17,,,,,,,13,,,,14,,,,13,,14,21,,24,,11,15,,,,16,17
2020-05-19,,,,,,,15,,,,,11,,,11,,13,,,,,,12,,12,,,13,,,,,,,,,,,,13,,,,,,12,21,,19,,,,,,,,,,,,11,27,,,,14,,,12,,18,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,11,,,,,14,,,18,,,,,,,13,,,,14,,,,13,,14,21,,24,,11,15,,,,16,18
2020-05-20,,,,,,,15,,,,,11,,,11,,13,,,,,,12,,12,,,13,,,,,,,,,,,,13,,,,,,13,21,,19,,,12,,,,,,,,,11,27,,,,14,,,12,,19,,,12,,,,,,,,,,,,,,,,,11,,,,,,,,,,,11,,,,,14,,,18,,,,,,,13,,,,14,,,,13,,14,21,,24,,11,17,,,,16,18
2020-05-21,,,,,,,15,,,,,11,,,11,,13,,,,,,12,,12,,,13,,,,,,,,,,,,13,,,,,,13,21,,19,,,13,,,,,,,,,12,27,,,,14,,,12,,19,,,12,,,,,,,,,,,,,,,,,11,,,,,,,,,,,13,,,,,14,,,18,,,,,,,13,,11,,14,,,,13,,14,21,,24,,11,17,,,,16,18
2020-05-22,,,,,,,15,,,,,11,,,11,,13,,,,,,12,,12,,,13,,,,,,,,,,,,13,,,,,,13,21,,21,,,14,,,,,,,,,12,27,,,,14,,,12,,19,,,12,,,,,,,,,,,,,,,,,11,,,,,,,,,,,13,,,,,15,,,18,12,,,,,,13,,12,,14,,,,13,,14,21,,24,,11,17,,,,16,18
2020-05-23,,,,,,,15,,,,,11,,,11,,13,,,,,,12,,12,,,13,,,,,,,,,,,,13,,,,,,13,21,,21,,,14,,,,,,,,,12,27,,,,14,,,12,,19,,,12,,,,,,,,,,,,,,,,,11,,,,,,,,,,,13,,,,,15,,,19,12,,,,,,13,,13,,14,,,,13,,14,21,,25,,11,18,,,,16,18
2020-05-24,,,,,,,15,,,,,11,,,11,,13,,,,,,12,,12,,,13,,,,,,,,,,,,13,,,,,,13,21,,21,,,15,,,,,,,,,12,27,,,,14,,,12,,19,,,12,,,,,,,,,,,,,,,,,11,,,,,,,,,,,13,,,,,15,,,19,12,,,,,,13,,14,,14,,,,13,,14,21,,25,,11,18,,,,16,18
2020-05-25,,,,,,,15,,,,,11,,,11,,13,,,,,,12,,12,,,13,,,,,,,,,,,,14,,,,,,13,21,,21,,,15,,,,,,,,,12,27,,,,14,,,12,,19,,,12,,,,,,,,,,,,,,,,,11,,,,,,,,,,,13,,,,,16,,,19,12,,,,,,13,,14,,14,,,,13,,14,21,,25,,11,18,,,,16,18
2020-05-26,,,,,,,15,,,,,11,,,11,,13,,,,,,12,,12,,,13,,,,,,,,,,,,14,,,,,,13,21,,23,,,16,,,,,,,,,12,27,,,,14,,,12,,19,,,12,,,,,,,,,,,,,,,,,11,,,,,,,,,,,13,,,,,16,,,19,12,,,,,,13,,14,,14,,,,13,,14,21,,25,,11,18,,,,16,18
2020-05-27,,,,11,,,15,,,,,11,,,12,,13,,,,,,12,,12,,,14,,,,,,,,,,,,14,,,,,,13,21,,23,,,18,,11,,,,,,,12,27,,,,15,,,12,,19,,,12,,,,,,,,,,,,,,,,,12,,,,,,,,,,,15,,,,,16,,,20,12,,,,,,13,,14,,14,,,,13,,14,21,,25,,11,18,,,,16,19
2020-05-28,,,,11,,,16,,,,,11,,,12,,13,,,,,,12,,12,,,14,,,,,,,,,,11,,14,,,,,,14,21,,23,,,18,,12,,,,,,,13,27,,,,15,,,12,,19,,,12,,,,,,,,,,,,,,,,,12,,,,,,,,,,,15,,,,,17,,,22,12,,,,,,13,,14,,14,,,,13,,14,21,,25,,11,19,,,,16,19
2020-05-29,,,,11,,,17,,,,,11,,,12,,13,,,,,,12,,12,,,15,,,,,,,,,,11,,14,,,,,,14,21,,23,,,19,,14,,,,,,,13,27,,,,15,,,12,,19,,,12,,,,,,,,,,,,,,,,,12,,,,,,,,,,,15,,,,,17,,,22,12,,,,,,13,,14,,14,,,,13,,14,21,,25,,11,19,,,,16,19
2020-05-30,,,,11,,,17,,,,,11,,,12,,13,,,,,,12,,12,,,15,,,,,,,,,,11,,14,,,,,,15,21,,23,,,19,,14,,11,,,,,13,27,,,,15,,,12,,19,,,12,,,,,,,,,,,,,,,,,12,,,,,,,,,,,16,,,,,19,,,22,12,,,,,,13,,14,,14,,,,13,,14,21,,25,,11,19,,,,16,19
2020-05-31,,,,11,,,17,,,,,11,,,12,,13,,,,,,12,,12,,,15,,,,,,,,,,11,,14,,,,,,15,21,,23,,,19,,14,,12,,,11,,13,27,,,,15,,,12,,19,,,12,,,,,,,,,,,,,,,,,12,,,,,,,,,,,16,,,,,19,,,22,12,,,,,,13,,15,,14,,,,13,,14,21,,25,,11,19,,,,16,19
2020-06-01,,,,11,,,17,,,,,11,,,12,,13,,,,,,12,,12,,,15,,,,,,,,,,12,,14,,,,,,15,21,,25,,,20,,14,,12,,,12,,14,27,,,,15,,,12,,19,,,12,,,,,,,,,,,,,,,,,12,,,,,,,,,,,16,,,,,19,,,22,12,,,,,,13,,15,,14,,,,13,,14,21,,25,,12,19,,,,16,19
2020-06-02,,,,11,,,17,,,,,11,,,12,,13,,,,,,12,,12,,,16,,,,,11,,,,,12,,14,,,,,,15,21,,25,,,20,,15,,12,,,12,,14,27,,,,15,,,12,,19,,,12,,,,,,,,,,,,,,,,,12,,,,,,,,,,,17,,,,,19,,,22,12,,,,,,14,,15,,14,,,,13,,14,21,,26,,12,19,,,,16,20
2020-06-03,,,,11,,,17,,,,,11,,,12,,13,,,,,,12,,12,,,16,,,,,12,,,,,12,,15,,,,,,16,21,,25,,,21,,15,,12,,,12,,14,27,,,,15,,,12,,19,,,12,,,,,,,,,,,,,,,,,12,,,,,,,,,,,17,,,,,20,,,22,16,,,,,,14,,15,,14,,,,13,,14,21,,26,,12,19,,,,16,20
2020-06-04,,,,11,,11,17,,,,,11,,,12,,13,,,,,,12,11,12,,,16,,,,,12,,,,,12,,15,,,,,,16,21,,26,,,21,,15,,12,,,12,,14,27,,,,15,,,12,,19,,,12,,,,,,11,,,,,,,,,,,12,,,,,,,,,,,17,,,,,20,,,22,16,,,,,,14,,15,,14,,,,13,,14,21,,26,,12,19,,,,16,20
2020-06-05,,,,11,,11,17,,,,,11,,,12,,13,,,,,,12,11,12,,,16,,,,,12,,,,,12,,15,,,,,,16,21,,26,,,21,,17,,12,,,13,,15,27,,,,15,,,12,,20,,,12,,,,,,11,,,,,,,,,,,12,,,,,,,,,,,17,,,,,20,,,22,16,,,12,,,14,,15,,14,,,,13,,14,21,,26,,12,19,,,,16,20
2020-06-06,,,,11,,11,17,,,,,11,,,12,,13,,,,,,12,11,12,,,16,,11,,,12,,,,,12,,15,,,,,,16,21,,26,,,21,,17,,12,,,13,,15,27,,,,15,,,12,,20,,,12,,,,,,11,,,,,,,,,,,12,,,,,,,,,,,18,,,,,20,,,22,16,,,12,,,14,,15,,14,,,,13,,14,21,,26,,12,19,,,,16,20
2020-06-07,,,,11,,11,18,,,,,11,,,12,,13,,,,,,12,11,12,,,16,,11,,,12,,,,,12,,15,,,,,,16,21,,26,,,21,,17,,12,,,13,,15,27,,,,15,,,12,,20,,,12,,,,,,11,,,,,,,,,,,12,,,,,,,,,,,19,,,,,20,,,22,16,,,12,,,14,,15,,14,,,,13,,14,21,,26,,12,19,,,,16,20
2020-06-08,,,,11,,11,18,,,,,11,,,12,,13,,,,,,12,11,12,,,16,,11,,,12,,,,,12,,15,,,,,,16,21,,28,,,21,,17,,12,,,13,,15,27,,,,15,,,12,,20,,,13,,,,,,11,,,,,11,,,,,,12,,,,,,,,,,,21,,,,,21,,,22,16,,,12,,,14,,15,,14,,,,13,,14,21,,26,,12,19,,,,16,20
2020-06-09,,,,11,,11,18,,,,,11,,,12,,13,,,,,,12,12,12,12,,16,,11,,,12,,,,,13,,15,,,,,,16,21,,28,,,21,,17,,12,,,13,,15,27,,,,15,,,13,,20,,,13,,,,,,11,,,,,11,,,,,,12,,,,,,,,,,,21,,,,,21,,,22,16,,,12,,,15,,15,,14,,,,13,,14,21,,26,,12,19,,,,16,20
2020-06-10,,,,11,,11,18,,,,,11,,,12,,13,,,,,,12,12,12,12,,16,,11,,,12,,11,,,15,,15,,,,,,16,21,,28,,,21,,17,,12,,,13,,15,27,,,,15,,,13,,20,,,13,,,,,,12,,,,,11,,,,,,12,,,,,,,,,,,21,,,,,21,,,22,17,,,12,,,15,,15,,14,,,,13,,14,21,,26,,12,20,,,,16,22
2020-06-11,,,,11,,11,18,,,,,11,,,12,,13,,,,,,12,12,12,12,,16,,11,,,12,,11,,,15,,15,,,,,,17,21,,28,,,21,,17,,12,,,13,,16,27,,,,15,,,13,,20,,,13,,,,,,12,,,,,11,,,,,,12,,,,,,,,,,,21,,,,,21,,,22,17,,,12,,,15,,15,,15,,,,13,,14,21,,26,,12,20,,,,16,22
2020-06-12,,,,11,,11,18,,,,,11,,,12,,13,,,,,,12,12,12,14,,16,,12,,,12,,11,,,15,,15,,,,,,17,21,,28,,,21,,17,,12,,,13,,16,27,,,,15,,,13,,20,,,13,,,,,,12,,,,,11,,,,,,12,,,,,,,,,,,21,,,,,22,,,23,17,,,12,,,15,,15,,15,,,,13,,14,21,,27,,12,20,,,,16,22
2020-06-13,,,,11,,12,18,,,,,11,,,12,,13,,,,,,12,12,12,14,,16,,12,,,12,,11,,,15,,15,,,,,,17,21,,28,,,21,,17,,12,,,13,,16,27,,,,15,,,13,,20,,,13,,,,,,12,,,,,11,,,,,,12,,,,,,,,,,,21,,,,,23,,,23,18,12,,13,,,15,,15,,15,,,,13,,14,21,,27,,12,21,,,,16,22
2020-06-14,,,,11,,12,19,,,,,11,,,12,,13,,,,,,12,12,12,14,,16,,12,,,12,,11,,,15,,15,,,,,,17,21,,28,,,21,,17,,12,,,13,,16,27,,,,15,,,13,,20,,,13,,,,,,12,,,,11,11,,,,,,12,,,,,,,,,,,21,,,,,23,,,23,18,12,,13,,,15,,15,,15,,,,13,,14,22,,27,,12,21,,,,16,22
2020-06-15,,,,11,,12,19,,,,,11,,,12,,13,,,,,,12,12,12,14,,16,,12,,,12,,11,,,15,,15,,,,,,18,21,,28,,,21,,18,,12,,,13,,16,27,,,,15,,,13,,20,,,14,,,,,,12,,,,11,11,,,,,,12,,,,11,,,,,,,21,,,,,23,,,23,18,12,,13,,,15,,15,,15,,,,13,,14,22,,27,,12,21,,,,16,22
2020-06-16,,,,11,,12,19,,,,,11,,,12,,13,,,,,,12,13,12,14,,16,,12,,,12,,11,,,15,,15,,,,,,19,21,,28,,,21,,18,,12,,,13,,16,27,,,,15,,,13,,20,,,14,,,,,,13,,,,12,11,,,,,,12,,,,11,,,,,,,21,,,,,23,,,23,19,12,,13,,,15,,15,,15,,,,13,,14,22,,28,,12,21,,,,16,22
2020-06-17,,,,11,,12,19,,,,,11,,,12,,13,,,,,,12,13,12,14,,16,,12,,,12,,11,,,15,,15,,,,,,19,21,,28,,,21,,18,,12,,,13,,16,27,,,,15,,,13,,20,,,14,,,,,,13,,,,12,11,,,,,,12,,,,11,,,,,,,21,,,,,23,,,23,19,12,,13,,,15,,15,,15,,,,13,,14,22,,28,,12,21,,,,16,22
2020-06-18,,,,11,,12,19,,,,,11,,,12,,14,,,,,,12,14,12,14,,16,,13,,,12,,11,,,15,,15,,,11,,,19,21,,28,,,21,11,18,,12,,,14,,16,27,,,,15,,,13,,20,,,14,,,,,,13,,,,12,11,,,,,,12,,,,11,,,,,,,21,,,,,23,,,23,19,14,,13,,,15,,15,,15,,,,13,,14,22,,29,,12,21,,,,16,22
2020-06-19,,,,11,,12,19,,,,,11,,,12,,14,,,,,,13,14,12,14,,16,,13,,,12,,12,,,15,,15,,,11,,,19,21,,28,,,21,11,18,,12,,,14,,16,27,,,,15,,,13,,20,,,14,,,,,,13,,,,12,11,,,,11,,12,,,,11,,,,,,,21,,,,,24,,,23,19,14,,13,,,15,,15,,15,,,,13,,14,22,,29,,12,21,,,,16,23
2020-06-20,,,,11,,12,19,,,,,11,,,12,,14,,,,,,13,14,12,14,,16,,13,,,12,,12,,,15,,15,,,11,,,19,21,,28,,,21,11,18,,13,,,14,,16,27,,,,15,,,13,,20,,,14,11,,,,,13,,,,12,11,,,,11,,12,,,,11,,,,,,,21,,,,,24,,,23,19,14,,14,,,15,,15,,15,,,,13,,14,23,,29,,12,21,,,,16,23
2020-06-21,,,,11,,12,19,,,11,,11,,,12,,14,,,,,,13,14,12,14,,16,,13,,,12,,12,,,15,,15,,,12,,,19,21,,28,,,21,11,18,,13,,,14,,16,27,,,,15,,,13,,20,11,,14,11,,,,,13,,,,12,11,,,,11,,12,,,,11,,,,,,,21,,,,,25,,,24,19,14,,14,,,15,,15,,15,,,,13,,14,23,,30,,12,21,,,,16,24
2020-06-22,,,,11,,12,19,,,11,,11,,,12,,14,,,,,,13,14,12,14,,16,,13,,,12,,12,,,15,,15,,,12,,,19,21,,29,,,21,11,20,,13,,,14,,16,27,,,,15,,,13,,20,11,,14,11,,,,,13,,,,13,11,,,,11,,12,,,,11,,,,,,,21,,,,,25,,,24,19,14,,14,,,15,,15,,15,,,,13,,14,23,,32,,12,21,,,,16,25
2020-06-23,,,,11,,12,19,,,11,,11,,,12,,14,,,,,,13,14,12,15,,16,,13,,,12,,12,,,15,,15,,,12,,11,19,21,,29,,,21,11,20,,13,,,14,,16,27,,,,15,,,13,,20,11,,14,11,,,,,14,,,,15,11,,,,11,,12,,,,11,,,,,,,21,,,,,25,,,24,19,14,,15,,,15,,15,,15,,,,13,,14,23,,32,,12,21,,,,16,25
2020-06-24,,,,11,,12,19,,,11,,11,,,12,,14,,,11,,,13,14,12,15,,16,,13,,,12,,12,,,15,,15,,,12,,11,19,21,,29,,,21,12,20,,13,,,14,,16,27,,,,15,,,13,,20,11,,14,12,,,,,14,,,,15,11,,,,12,,12,,,,11,,,,,,,21,,,,,25,,,24,19,14,,15,,,15,,15,,15,,,,13,,14,23,,32,,13,21,,,,16,25
2020-06-25,,,,11,,12,19,,,11,,11,,,12,,14,,,12,,,13,14,12,16,,16,,13,,,12,,12,,,15,,16,,,12,,11,19,21,,29,,,21,12,20,,13,,,14,,16,27,,,,15,,,13,,20,11,,14,12,,,,,14,,,,15,11,,,,12,,12,,,,11,,,,,,,21,,,,,25,,,24,19,14,,15,,,15,,15,,15,,,,13,,14,23,,32,,13,21,,,,16,26
2020-06-26,,,,11,,12,19,,,11,,11,,,12,,14,,,12,,,13,14,12,16,,16,,13,,,12,,13,,,15,,16,,,12,,11,19,21,,29,,,21,12,20,,13,,,14,,16,27,,,,15,,,14,,20,11,,14,13,,,,,14,,,,16,11,,,,13,,12,,,,11,,,,,,,21,,,,,25,,,24,20,14,,15,,,15,,15,,15,,,,13,,14,23,,32,,14,21,,,,16,26
2020-06-27,,,,11,,12,19,,,11,,11,,,12,,14,,,12,,,13,14,12,16,,16,,13,,,12,,13,,,15,,16,,,12,,11,19,21,,29,,,21,12,20,,13,,,14,,16,27,,,,15,,,14,,20,11,,14,13,,,,,14,,,,16,11,11,,,13,,12,,,,11,,,,,,,21,,,,,25,,,24,20,14,,15,,,15,,15,,15,,,,13,,14,23,,32,,14,21,,,,16,26
2020-06-28,,,,11,,12,19,,,11,,11,,,12,,14,,,12,,,13,15,12,16,,16,,13,,,12,,13,,,15,,16,,,12,,11,19,21,,29,,,21,12,20,,13,,,14,,16,27,,,,15,,,14,,20,11,,14,13,,,,,14,,,,16,11,11,,,13,,12,,,,11,,,,,,,21,,,,,25,,,24,20,14,,15,,,15,,15,,15,,,,13,,14,23,,32,,14,21,,,,16,26
2020-06-29,,,,11,,12,19,,,11,,11,,,12,,14,,11,12,,,13,15,12,16,,16,,13,,,12,,14,,,15,,16,,,12,,11,19,21,,29,,,21,14,20,,13,,,14,,16,27,,,,15,,,14,,20,11,,14,13,,,,,14,,,,16,11,11,,,13,,12,,,,11,,,,,,,21,,,,,25,,,24,20,14,,15,,,15,,15,,15,,,,13,,14,23,,32,,14,21,,,,16,26
2020-06-30,,,,11,,12,19,,,11,,11,,,12,,14,,11,12,,,13,15,12,16,,16,,13,,,12,,14,,,15,,16,,,12,,12,19,21,,30,,,21,14,20,,13,,,14,,16,27,,,,15,,,14,,20,11,,14,13,,,,,14,,,,16,11,11,,,13,,12,,,,11,,,,,,,21,,,,,25,,,24,20,14,,15,,,15,,15,,15,,,,13,,14,23,,32,,14,21,,,,16,26
2020-07-01,,,,11,,12,19,,,11,,11,,,12,,14,,11,12,,,13,15,12,16,,16,,13,,,12,,14,,,15,,16,,,12,,12,19,21,,30,,,21,14,21,,13,,,14,,16,27,,,,15,,,14,,20,11,,14,13,,,,,14,,,,16,11,11,,,13,,12,,,,11,,,,,,,21,,,,,26,,,24,20,14,,15,,,15,,15,,15,,,,13,,14,23,,32,,14,21,,,,16,27
2020-07-02,,,,11,,12,19,,,11,,11,,,12,,14,,11,12,,,13,15,12,16,,16,,13,,,12,,14,,,15,,16,,,12,,12,19,21,,30,,,22,14,21,,13,,,14,,16,27,,,,15,,,14,,20,11,,14,13,,,,,14,,,,16,11,11,,,13,,12,,,,11,,,,,,,21,,,,,26,,,24,20,14,,15,,,15,,15,,15,,,,13,,14,23,,32,,14,21,,,,16,27
2020-07-03,,,,11,,12,19,,,11,,11,,,12,,14,,11,12,,,13,16,12,16,,16,,13,,,12,,14,,,15,,16,,,12,,12,19,21,,30,,,22,14,21,,13,,,14,,16,27,,,,15,,,14,,20,11,,14,13,,,,,14,,,,16,11,11,,,13,,12,,,,11,,,,,,,21,,,,,26,,,24,20,14,,16,,,15,,15,,15,,,,13,,14,24,,32,,14,21,,,,16,28
