county,doses_administered,date,fips,population,url,doses_administered_per_100k,new_doses_administered,new_doses_administered_seven_day_average
Marin,29199,2021-01-29,041,260295.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/marin-county/,11217.65688929868,1992.0,
Marin,31136,2021-01-30,041,260295.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/marin-county/,11961.812558827483,1937.0,
Marin,33968,2021-01-31,041,260295.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/marin-county/,13049.808870704393,2832.0,
Marin,34317,2021-02-01,041,260295.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/marin-county/,13183.887512245721,349.0,
Marin,35421,2021-02-02,041,260295.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/marin-county/,13608.02166772316,1104.0,
Marin,36202,2021-02-03,041,260295.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/marin-county/,13908.065848364356,781.0,
Marin,37968,2021-02-04,041,260295.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/marin-county/,14586.526825332796,1766.0,1537.2857142857142
Marin,39243,2021-02-05,041,260295.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/marin-county/,15076.355673370597,1275.0,1434.857142857143
Marin,41966,2021-02-06,041,260295.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/marin-county/,16122.476420983883,2723.0,1547.142857142857
Marin,42756,2021-02-07,041,260295.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/marin-county/,16425.978217022992,790.0,1255.4285714285713
Marin,43866,2021-02-08,041,260295.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/marin-county/,16852.417449432374,1110.0,1364.142857142857
Marin,46324,2021-02-09,041,260295.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/marin-county/,17796.730632551527,2458.0,1557.5714285714287
Mariposa,0,2021-01-28,043,17540.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mariposa-county/,0.0,,
Mariposa,0,2021-01-29,043,17540.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mariposa-county/,0.0,0.0,
Mariposa,0,2021-01-30,043,17540.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mariposa-county/,0.0,0.0,
Mariposa,0,2021-01-31,043,17540.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mariposa-county/,0.0,0.0,
Mariposa,0,2021-02-01,043,17540.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mariposa-county/,0.0,0.0,
Mariposa,435,2021-02-02,043,17540.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mariposa-county/,2480.0456100342076,435.0,
Mariposa,495,2021-02-03,043,17540.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mariposa-county/,2822.1208665906497,60.0,
Mariposa,515,2021-02-04,043,17540.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mariposa-county/,2936.145952109464,20.0,73.57142857142857
Mariposa,712,2021-02-05,043,17540.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mariposa-county/,4059.293044469783,197.0,101.71428571428571
Mariposa,814,2021-02-06,043,17540.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mariposa-county/,4640.820980615736,102.0,116.28571428571429
Mariposa,872,2021-02-07,043,17540.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mariposa-county/,4971.493728620297,58.0,124.57142857142857
Mariposa,893,2021-02-08,043,17540.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mariposa-county/,5091.220068415051,21.0,127.57142857142857
Mariposa,1014,2021-02-09,043,17540.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mariposa-county/,5781.071835803877,121.0,82.71428571428571
Mendocino,7862,2021-01-28,045,87422.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mendocino-county/,8993.159616572488,,
Mendocino,8540,2021-01-29,045,87422.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mendocino-county/,9768.708105511198,678.0,
Mendocino,9022,2021-01-30,045,87422.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mendocino-county/,10320.056736290637,482.0,
Mendocino,9205,2021-01-31,045,87422.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mendocino-county/,10529.386195694447,183.0,
Mendocino,9479,2021-02-01,045,87422.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mendocino-county/,10842.808446386493,274.0,
Mendocino,10533,2021-02-02,045,87422.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mendocino-county/,12048.45462240626,1054.0,
Mendocino,10997,2021-02-03,045,87422.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mendocino-county/,12579.213470293518,464.0,
Mendocino,11573,2021-02-04,045,87422.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mendocino-county/,13238.086522843221,576.0,530.1428571428571
Mendocino,12177,2021-02-05,045,87422.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mendocino-county/,13928.98812655853,604.0,519.5714285714286
Mendocino,13305,2021-02-06,045,87422.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mendocino-county/,15219.281187801698,1128.0,611.8571428571429
Mendocino,13764,2021-02-07,045,87422.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mendocino-county/,15744.32065155224,459.0,651.2857142857143
Mendocino,13853,2021-02-08,045,87422.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mendocino-county/,15846.125689185788,89.0,624.8571428571429
Mendocino,14229,2021-02-09,045,87422.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mendocino-county/,16276.223376266844,376.0,528.0
Merced,9872,2021-01-28,047,269075.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/merced-county/,3668.8655579299448,,
Merced,10456,2021-01-29,047,269075.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/merced-county/,3885.90541670538,584.0,
Merced,11657,2021-01-30,047,269075.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/merced-county/,4332.2493728514355,1201.0,
Merced,12046,2021-01-31,047,269075.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/merced-county/,4476.818730837127,389.0,
Merced,12206,2021-02-01,047,269075.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/merced-county/,4536.281705844095,160.0,
Merced,12898,2021-02-02,047,269075.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/merced-county/,4793.459072749233,692.0,
Merced,13325,2021-02-03,047,269075.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/merced-county/,4952.150887299081,427.0,
Merced,13859,2021-02-04,047,269075.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/merced-county/,5150.608566384837,534.0,569.5714285714286
Merced,14179,2021-02-05,047,269075.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/merced-county/,5269.534516398774,320.0,531.8571428571429
Merced,14695,2021-02-06,047,269075.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/merced-county/,5461.302610796247,516.0,434.0
Merced,14910,2021-02-07,047,269075.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/merced-county/,5541.20598346186,215.0,409.14285714285717
Merced,14953,2021-02-08,047,269075.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/merced-county/,5557.186657994983,43.0,392.42857142857144
Merced,15265,2021-02-09,047,269075.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/merced-county/,5673.139459258571,312.0,338.14285714285717
Modoc,0,2021-01-28,049,8938.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/modoc-county/,0.0,,
Modoc,0,2021-01-29,049,8938.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/modoc-county/,0.0,0.0,
Modoc,0,2021-01-30,049,8938.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/modoc-county/,0.0,0.0,
Modoc,0,2021-01-31,049,8938.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/modoc-county/,0.0,0.0,
Modoc,0,2021-02-01,049,8938.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/modoc-county/,0.0,0.0,
Modoc,901,2021-02-02,049,8938.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/modoc-county/,10080.554933989706,901.0,
Modoc,1013,2021-02-03,049,8938.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/modoc-county/,11333.631684940703,112.0,
Modoc,1046,2021-02-04,049,8938.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/modoc-county/,11702.841799060194,33.0,149.42857142857142
Modoc,1180,2021-02-05,049,8938.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/modoc-county/,13202.058626090848,134.0,168.57142857142858
Modoc,1190,2021-02-06,049,8938.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/modoc-county/,13313.94047885433,10.0,170.0
Modoc,1190,2021-02-07,049,8938.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/modoc-county/,13313.94047885433,0.0,170.0
Modoc,1190,2021-02-08,049,8938.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/modoc-county/,13313.94047885433,0.0,170.0
Modoc,1190,2021-02-09,049,8938.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/modoc-county/,13313.94047885433,0.0,41.285714285714285
Mono,0,2021-01-28,051,14174.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mono-county/,0.0,,
Mono,0,2021-01-29,051,14174.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mono-county/,0.0,0.0,
Mono,0,2021-01-30,051,14174.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mono-county/,0.0,0.0,
Mono,0,2021-01-31,051,14174.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mono-county/,0.0,0.0,
Mono,0,2021-02-01,051,14174.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mono-county/,0.0,0.0,
Mono,3776,2021-02-02,051,14174.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mono-county/,26640.327359954845,3776.0,
Mono,3776,2021-02-03,051,14174.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mono-county/,26640.327359954845,0.0,
Mono,3776,2021-02-04,051,14174.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mono-county/,26640.327359954845,0.0,539.4285714285714
Mono,3852,2021-02-05,051,14174.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mono-county/,27176.520389445464,76.0,550.2857142857143
Mono,3996,2021-02-06,051,14174.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mono-county/,28192.465076901368,144.0,570.8571428571429
Mono,4670,2021-02-07,051,14174.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mono-county/,32947.650627910254,674.0,667.1428571428571
Mono,4809,2021-02-08,051,14174.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mono-county/,33928.319458162834,139.0,687.0
Mono,4816,2021-02-09,051,14174.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/mono-county/,33977.7056582475,7.0,148.57142857142858
Monterey,18399,2021-01-28,053,433212.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/monterey-county/,4247.112268358217,,
Monterey,20242,2021-01-29,053,433212.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/monterey-county/,4672.539080173218,1843.0,
Monterey,21469,2021-01-30,053,433212.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/monterey-county/,4955.772231609466,1227.0,
Monterey,22275,2021-01-31,053,433212.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/monterey-county/,5141.824326195951,806.0,
Monterey,22824,2021-02-01,053,433212.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/monterey-county/,5268.55211766987,549.0,
Monterey,26037,2021-02-02,053,433212.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/monterey-county/,6010.221323509044,3213.0,
Monterey,27930,2021-02-03,053,433212.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/monterey-county/,6447.189828536605,1893.0,
Monterey,30473,2021-02-04,053,433212.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/monterey-county/,7034.200345327461,2543.0,1724.857142857143
Monterey,32604,2021-02-05,053,433212.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/monterey-county/,7526.107310046813,2131.0,1766.0
Monterey,34895,2021-02-06,053,433212.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/monterey-county/,8054.947693046361,2291.0,1918.0
Monterey,37267,2021-02-07,053,433212.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/monterey-county/,8602.485619050256,2372.0,2141.714285714286
Monterey,38002,2021-02-08,053,433212.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/monterey-county/,8772.148509274904,735.0,2168.285714285714
Monterey,38899,2021-02-09,053,433212.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/monterey-county/,8979.20648550825,897.0,1837.4285714285713
Napa,17510,2021-01-28,055,140530.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/napa-county/,12459.972959510425,,
Napa,18264,2021-01-29,055,140530.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/napa-county/,12996.513200028465,754.0,
Napa,18929,2021-01-30,055,140530.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/napa-county/,13469.721767594108,665.0,
Napa,19641,2021-01-31,055,140530.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/napa-county/,13976.375151213264,712.0,
Napa,20363,2021-02-01,055,140530.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/napa-county/,14490.144453141678,722.0,
Napa,21959,2021-02-02,055,140530.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/napa-county/,15625.845015299225,1596.0,
Napa,22250,2021-02-03,055,140530.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/napa-county/,15832.918238098626,291.0,
Napa,22695,2021-02-04,055,140530.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/napa-county/,16149.5766028606,445.0,740.7142857142857
Napa,23491,2021-02-05,055,140530.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/napa-county/,16716.00370027752,796.0,746.7142857142857
Napa,24207,2021-02-06,055,140530.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/napa-county/,17225.503451220382,716.0,754.0
Napa,24665,2021-02-07,055,140530.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/napa-county/,17551.412509784386,458.0,717.7142857142857
Napa,24828,2021-02-08,055,140530.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/napa-county/,17667.401978225287,163.0,637.8571428571429
Napa,25505,2021-02-09,055,140530.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/napa-county/,18149.149647762046,677.0,506.57142857142856
Nevada,5754,2021-01-28,057,99092.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/nevada-county/,5806.725063577282,,
Nevada,6105,2021-01-29,057,99092.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/nevada-county/,6160.941347434707,351.0,
Nevada,6812,2021-01-30,057,99092.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/nevada-county/,6874.419731158923,707.0,
Nevada,7248,2021-01-31,057,99092.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/nevada-county/,7314.414887175553,436.0,
Nevada,7375,2021-02-01,057,99092.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/nevada-county/,7442.578613813426,127.0,
Nevada,7922,2021-02-02,057,99092.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/nevada-county/,7994.590885237961,547.0,
Nevada,8337,2021-02-03,057,99092.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/nevada-county/,8413.393614015258,415.0,
Nevada,9150,2021-02-04,057,99092.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/nevada-county/,9233.843297138013,813.0,485.14285714285717
Nevada,9688,2021-02-05,057,99092.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/nevada-county/,9776.773099745691,538.0,511.85714285714283
Nevada,10478,2021-02-06,057,99092.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/nevada-county/,10574.012029225365,790.0,523.7142857142857
Nevada,10757,2021-02-07,057,99092.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/nevada-county/,10855.568562547935,279.0,501.2857142857143
Nevada,11057,2021-02-08,057,99092.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/nevada-county/,11158.317523109838,300.0,526.0
Nevada,11576,2021-02-09,057,99092.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/nevada-county/,11682.073224881928,519.0,522.0
Orange,220046,2021-01-28,059,3164182.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/orange-county/,6954.277598444085,,
Orange,238094,2021-01-29,059,3164182.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/orange-county/,7524.66198214894,18048.0,
Orange,251708,2021-01-30,059,3164182.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/orange-county/,7954.915362011414,13614.0,
Orange,266845,2021-01-31,059,3164182.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/orange-county/,8433.301244997918,15137.0,
Orange,278933,2021-02-01,059,3164182.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/orange-county/,8815.327310502367,12088.0,
Orange,301433,2021-02-02,059,3164182.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/orange-county/,9526.411565453567,22500.0,
Orange,312532,2021-02-03,059,3164182.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/orange-county/,9877.181527484829,11099.0,
Orange,328874,2021-02-04,059,3164182.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/orange-county/,10393.649922792052,16342.0,15546.857142857143
Orange,344818,2021-02-05,059,3164182.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/orange-county/,10897.540027722805,15944.0,15246.285714285714
Orange,362070,2021-02-06,059,3164182.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/orange-county/,11442.767830674722,17252.0,15766.0
Orange,379585,2021-02-07,059,3164182.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/orange-county/,11996.3074184734,17515.0,16105.714285714286
Orange,393511,2021-02-08,059,3164182.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/orange-county/,12436.421166671196,13926.0,16368.285714285714
Orange,408645,2021-02-09,059,3164182.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/orange-county/,12914.712238423706,15134.0,15316.0
Placer,36304,2021-01-28,061,380077.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/placer-county/,9551.74872460054,,
Placer,38318,2021-01-29,061,380077.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/placer-county/,10081.641351620856,2014.0,
Placer,41366,2021-01-30,061,380077.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/placer-county/,10883.584115850208,3048.0,
Placer,43541,2021-01-31,061,380077.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/placer-county/,11455.836580482375,2175.0,
Placer,44430,2021-02-01,061,380077.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/placer-county/,11689.736553382605,889.0,
Placer,46254,2021-02-02,061,380077.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/placer-county/,12169.639309929304,1824.0,
Placer,48366,2021-02-03,061,380077.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/placer-county/,12725.316185930746,2112.0,
Placer,50924,2021-02-04,061,380077.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/placer-county/,13398.337705254462,2558.0,2088.5714285714284
Placer,53560,2021-02-05,061,380077.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/placer-county/,14091.881381930505,2636.0,2177.4285714285716
Placer,55897,2021-02-06,061,380077.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/placer-county/,14706.756788755962,2337.0,2075.8571428571427
Placer,57697,2021-02-07,061,380077.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/placer-county/,15180.3450353481,1800.0,2022.2857142857142
Placer,58919,2021-02-08,061,380077.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/placer-county/,15501.858833867873,1222.0,2069.8571428571427
Placer,62104,2021-02-09,061,380077.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/placer-county/,16339.846925754517,3185.0,2264.285714285714
Plumas,0,2021-01-28,063,18699.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/plumas-county/,0.0,,
Plumas,0,2021-01-29,063,18699.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/plumas-county/,0.0,0.0,
Plumas,0,2021-01-30,063,18699.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/plumas-county/,0.0,0.0,
Plumas,0,2021-01-31,063,18699.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/plumas-county/,0.0,0.0,
Plumas,0,2021-02-01,063,18699.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/plumas-county/,0.0,0.0,
Plumas,1169,2021-02-02,063,18699.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/plumas-county/,6251.671212364297,1169.0,
Plumas,1169,2021-02-03,063,18699.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/plumas-county/,6251.671212364297,0.0,
Plumas,1261,2021-02-04,063,18699.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/plumas-county/,6743.676132413498,92.0,180.14285714285714
Plumas,1315,2021-02-05,063,18699.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/plumas-county/,7032.461628964115,54.0,187.85714285714286
Plumas,1364,2021-02-06,063,18699.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/plumas-county/,7294.507727685973,49.0,194.85714285714286
Plumas,1364,2021-02-07,063,18699.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/plumas-county/,7294.507727685973,0.0,194.85714285714286
Plumas,1364,2021-02-08,063,18699.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/plumas-county/,7294.507727685973,0.0,194.85714285714286
Plumas,1395,2021-02-09,063,18699.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/plumas-county/,7460.29199422429,31.0,32.285714285714285
Riverside,122506,2021-01-28,065,2383286.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/riverside-county/,5140.213973480313,,
Riverside,133654,2021-01-29,065,2383286.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/riverside-county/,5607.971514958759,11148.0,
Riverside,144245,2021-01-30,065,2383286.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/riverside-county/,6052.357962913389,10591.0,
Riverside,154760,2021-01-31,065,2383286.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/riverside-county/,6493.555536347714,10515.0,
Riverside,159563,2021-02-01,065,2383286.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/riverside-county/,6695.084014255947,4803.0,
Riverside,168761,2021-02-02,065,2383286.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/riverside-county/,7081.021748963406,9198.0,
Riverside,177143,2021-02-03,065,2383286.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/riverside-county/,7432.721041452852,8382.0,
Riverside,186977,2021-02-04,065,2383286.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/riverside-county/,7845.344620830231,9834.0,9210.142857142857
Riverside,199215,2021-02-05,065,2383286.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/riverside-county/,8358.837336349896,12238.0,9365.857142857143
Riverside,210479,2021-02-06,065,2383286.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/riverside-county/,8831.462107359335,11264.0,9462.0
Riverside,221993,2021-02-07,065,2383286.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/riverside-county/,9314.576597185567,11514.0,9604.714285714286
Riverside,228071,2021-02-08,065,2383286.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/riverside-county/,9569.602641059446,6078.0,9786.857142857143
Riverside,235792,2021-02-09,065,2383286.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/riverside-county/,9893.567116997288,7721.0,9575.857142857143
Sacramento,92571,2021-01-28,067,1510023.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/sacramento-county/,6130.436423816061,,
Sacramento,98621,2021-01-29,067,1510023.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/sacramento-county/,6531.092572762137,6050.0,
Sacramento,105749,2021-01-30,067,1510023.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/sacramento-county/,7003.13836279315,7128.0,
Sacramento,112330,2021-01-31,067,1510023.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/sacramento-county/,7438.959539026889,6581.0,
Sacramento,114964,2021-02-01,067,1510023.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/sacramento-county/,7613.393968171346,2634.0,
Sacramento,119962,2021-02-02,067,1510023.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/sacramento-county/,7944.382304110599,4998.0,
Sacramento,125529,2021-02-03,067,1510023.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/sacramento-county/,8313.05218529784,5567.0,
Sacramento,132100,2021-02-04,067,1510023.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/sacramento-county/,8748.211119963073,6571.0,5647.0
Sacramento,138839,2021-02-05,067,1510023.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/sacramento-county/,9194.495712979206,6739.0,5745.428571428572
Sacramento,146709,2021-02-06,067,1510023.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/sacramento-county/,9715.679827393356,7870.0,5851.428571428572
Sacramento,152294,2021-02-07,067,1510023.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/sacramento-county/,10085.541743403908,5585.0,5709.142857142857
Sacramento,157052,2021-02-08,067,1510023.0,https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/sacramento-county/,10400.63628169902,4758.0,6012.571428571428
